AG_tree_file=symmetric/sym_split2_IB20_NV300_bw_k_1_320
RS_tree_file=symmetric/sym_split2_IB20_NV300_bw_k_1_320
##################################################### ReduceScatter #####################################################
nranks=16
k=1, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=True
nblocks=16, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=1
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_sendtb.cu::pipeline_reduceScatter_sendtb_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
               12288              262144               89.50               89.50                0.14                0.14
               12288              524288               89.59               89.59                0.14                0.14
               12288             1048576               89.68               89.68                0.14                0.14
               12288             2097152               89.85               89.85                0.14                0.14
               12288             4194304               89.78               89.78                0.14                0.14
               12288             8388608               89.67               89.67                0.14                0.14
               12288            16777216               89.58               89.58                0.14                0.14
               24576               65536               89.88               89.88                0.27                0.27
               24576              131072               89.47               89.47                0.27                0.27
               24576              262144               89.71               89.71                0.27                0.27
               24576              524288               89.64               89.64                0.27                0.27
               24576             1048576               89.41               89.41                0.27                0.27
               24576             2097152               89.93               89.93                0.27                0.27
               24576             4194304               89.88               89.88                0.27                0.27
               24576             8388608               89.75               89.75                0.27                0.27
               24576            16777216               89.93               89.93                0.27                0.27
               49152               65536               89.73               89.73                0.55                0.55
               49152              131072               89.65               89.65                0.55                0.55
               49152              262144               89.70               89.70                0.55                0.55
               49152              524288               89.93               89.93                0.55                0.55
               49152             1048576               89.92               89.92                0.55                0.55
               49152             2097152               89.74               89.74                0.55                0.55
               49152             4194304               89.84               89.84                0.55                0.55
               49152             8388608               89.60               89.60                0.55                0.55
               49152            16777216               89.83               89.83                0.55                0.55
               98304               65536               90.04               90.04                1.09                1.09
               98304              131072               90.12               90.12                1.09                1.09
               98304              262144               89.98               89.98                1.09                1.09
               98304              524288               90.01               90.01                1.09                1.09
               98304             1048576               89.95               89.95                1.09                1.09
               98304             2097152               90.03               90.03                1.09                1.09
               98304             4194304               89.91               89.91                1.09                1.09
               98304             8388608               90.29               90.29                1.09                1.09
               98304            16777216               90.04               90.04                1.09                1.09
              196608               65536               91.32               91.32                2.15                2.15
              196608              131072               91.48               91.48                2.15                2.15
              196608              262144               91.37               91.37                2.15                2.15
              196608              524288               91.32               91.32                2.15                2.15
              196608             1048576               91.24               91.24                2.15                2.15
              196608             2097152               91.21               91.21                2.16                2.16
              196608             4194304               91.28               91.28                2.15                2.15
              196608             8388608               91.08               91.08                2.16                2.16
              196608            16777216               91.34               91.34                2.15                2.15
              393216               65536               92.82               92.82                4.24                4.24
              393216              131072               92.94               92.94                4.23                4.23
              393216              262144               92.55               92.55                4.25                4.25
              393216              524288               92.96               92.96                4.23                4.23
              393216             1048576               92.93               92.93                4.23                4.23
              393216             2097152               92.93               92.93                4.23                4.23
              393216             4194304               92.78               92.78                4.24                4.24
              393216             8388608               92.82               92.82                4.24                4.24
              393216            16777216               92.69               92.69                4.24                4.24
              786432               65536               96.94               96.94                8.11                8.11
              786432              131072               97.17               97.17                8.09                8.09
              786432              262144               97.41               97.41                8.07                8.07
              786432              524288               97.04               97.04                8.10                8.10
              786432             1048576               97.23               97.23                8.09                8.09
              786432             2097152               96.91               96.91                8.11                8.11
              786432             4194304               96.91               96.91                8.11                8.11
              786432             8388608               97.29               97.29                8.08                8.08
              786432            16777216               96.84               96.84                8.12                8.12
             1572864               65536              103.99              103.99               15.13               15.13
             1572864              131072              103.93              103.93               15.13               15.13
             1572864              262144              103.45              103.45               15.20               15.20
             1572864              524288              103.22              103.22               15.24               15.24
             1572864             1048576              104.03              104.03               15.12               15.12
             1572864             2097152              104.04              104.04               15.12               15.12
             1572864             4194304              104.18              104.18               15.10               15.10
             1572864             8388608              103.59              103.59               15.18               15.18
             1572864            16777216              104.36              104.36               15.07               15.07
             3145728               65536              152.82              152.82               20.58               20.58
             3145728              131072              115.04              115.04               27.35               27.35
             3145728              262144              115.03              115.03               27.35               27.35
             3145728              524288              115.01              115.01               27.35               27.35
             3145728             1048576              115.35              115.35               27.27               27.27
             3145728             2097152              114.67              114.67               27.43               27.43
             3145728             4194304              115.10              115.10               27.33               27.33
             3145728             8388608              114.36              114.36               27.51               27.51
             3145728            16777216              115.22              115.22               27.30               27.30
             6291456               65536              203.55              203.55               30.91               30.91
             6291456              131072              171.54              171.54               36.68               36.68
             6291456              262144              143.45              143.45               43.86               43.86
             6291456              524288              141.48              141.48               44.47               44.47
             6291456             1048576              144.77              144.77               43.46               43.46
             6291456             2097152              143.18              143.18               43.94               43.94
             6291456             4194304              143.32              143.32               43.90               43.90
             6291456             8388608              142.19              142.19               44.25               44.25
             6291456            16777216              145.80              145.80               43.15               43.15
            12582912               65536              329.80              329.80               38.15               38.15
            12582912              131072              236.36              236.36               53.24               53.24
            12582912              262144              213.96              213.96               58.81               58.81
            12582912              524288              199.75              199.75               62.99               62.99
            12582912             1048576              197.00              197.00               63.87               63.87
            12582912             2097152              199.23              199.23               63.16               63.16
            12582912             4194304              198.14              198.14               63.50               63.50
            12582912             8388608              196.97              196.97               63.88               63.88
            12582912            16777216              197.57              197.57               63.69               63.69
            25165824               65536              603.16              603.16               41.72               41.72
            25165824              131072              383.21              383.21               65.67               65.67
            25165824              262144              299.55              299.55               84.01               84.01
            25165824              524288              295.84              295.84               85.06               85.06
            25165824             1048576              315.75              315.75               79.70               79.70
            25165824             2097152              315.16              315.16               79.85               79.85
            25165824             4194304              317.96              317.96               79.15               79.15
            25165824             8388608              317.08              317.08               79.37               79.37
            25165824            16777216              316.50              316.50               79.51               79.51
            50331648               65536             1162.51             1162.51               43.30               43.30
            50331648              131072              706.32              706.32               71.26               71.26
            50331648              262144              483.55              483.55              104.09              104.09
            50331648              524288              429.60              429.60              117.16              117.16
            50331648             1048576              460.40              460.40              109.32              109.32
            50331648             2097152              519.71              519.71               96.85               96.85
            50331648             4194304              525.90              525.90               95.71               95.71
            50331648             8388608              516.76              516.76               97.40               97.40
            50331648            16777216              520.83              520.83               96.64               96.64
           100663296               65536             2282.61             2282.61               44.10               44.10
           100663296              131072             1363.93             1363.93               73.80               73.80
           100663296              262144              869.24              869.24              115.81              115.81
           100663296              524288              686.82              686.82              146.56              146.56
           100663296             1048576              656.82              656.82              153.26              153.26
           100663296             2097152              787.78              787.78              127.78              127.78
           100663296             4194304              952.66              952.66              105.67              105.67
           100663296             8388608              966.00              966.00              104.21              104.21
           100663296            16777216              960.57              960.57              104.80              104.80
           201326592               65536             4533.60             4533.60               44.41               44.41
           201326592              131072             2683.95             2683.95               75.01               75.01
           201326592              262144             1661.84             1661.84              121.15              121.15
           201326592              524288             1228.20             1228.20              163.92              163.92
           201326592             1048576             1071.62             1071.62              187.87              187.87
           201326592             2097152             1181.83             1181.83              170.35              170.35
           201326592             4194304             1478.39             1478.39              136.18              136.18
           201326592             8388608             1844.58             1844.58              109.14              109.14
           201326592            16777216             1863.26             1863.26              108.05              108.05
           402653184               65536             9054.22             9054.22               44.47               44.47
           402653184              131072             5344.87             5344.87               75.33               75.33
           402653184              262144             3282.27             3282.27              122.68              122.68
           402653184              524288             2336.34             2336.34              172.34              172.34
           402653184             1048576             1892.16             1892.16              212.80              212.80
           402653184             2097152             1964.04             1964.04              205.01              205.01
           402653184             4194304             2277.94             2277.94              176.76              176.76
           402653184             8388608             2850.63             2850.63              141.25              141.25
           402653184            16777216             3605.04             3605.04              111.69              111.69
           805306368               65536            18013.51            18013.51               44.71               44.71
           805306368              131072            10613.23            10613.23               75.88               75.88
           805306368              262144             6449.40             6449.40              124.87              124.87
           805306368              524288             4586.88             4586.88              175.57              175.57
           805306368             1048576             3514.82             3514.82              229.12              229.12
           805306368             2097152             3525.48             3525.48              228.42              228.42
           805306368             4194304             3844.14             3844.14              209.49              209.49
           805306368             8388608             4472.72             4472.72              180.05              180.05
           805306368            16777216             5551.74             5551.74              145.05              145.05
          1610612736               65536            36016.21            36016.21               44.72               44.72
          1610612736              131072            21187.29            21187.29               76.02               76.02
          1610612736              262144            12889.67            12889.67              124.95              124.95
          1610612736              524288             9072.58             9072.58              177.53              177.53
          1610612736             1048576             6762.64             6762.64              238.16              238.16
          1610612736             2097152             6632.15             6632.15              242.85              242.85
          1610612736             4194304             6862.92             6862.92              234.68              234.68
          1610612736             8388608             7505.65             7505.65              214.59              214.59
          1610612736            16777216             8760.70             8760.70              183.85              183.85
          3221225472               65536            72188.60            72188.60               44.62               44.62
          3221225472              131072            42390.79            42390.79               75.99               75.99
          3221225472              262144            25847.09            25847.09              124.63              124.63
          3221225472              524288            18142.96            18142.96              177.55              177.55
          3221225472             1048576            13433.86            13433.86              239.78              239.78
          3221225472             2097152            12765.03            12765.03              252.35              252.35
          3221225472             4194304            12993.89            12993.89              247.90              247.90
          3221225472             8388608            13587.96            13587.96              237.06              237.06
          3221225472            16777216            14915.21            14915.21              215.97              215.97

Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
##################################################### ReduceScatter #####################################################
nranks=16
k=3, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=True
nblocks=108, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=11
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_sendtb.cu::pipeline_reduceScatter_sendtb_schedule
Warning: nblocks=108 > 100
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
                3072               65536              116.82              116.82                0.03                0.03
                3072              131072              117.66              117.66                0.03                0.03
                3072              262144              117.77              117.77                0.03                0.03
                3072              524288              117.58              117.58                0.03                0.03
                3072             1048576              117.95              117.95                0.03                0.03
                3072             2097152              117.08              117.08                0.03                0.03
                3072             4194304              117.24              117.24                0.03                0.03
                3072             8388608              117.44              117.44                0.03                0.03
                3072            16777216              117.40              117.40                0.03                0.03
                6144               65536              116.95              116.95                0.05                0.05
                6144              131072              118.35              118.35                0.05                0.05
                6144              262144              117.84              117.84                0.05                0.05
                6144              524288              117.31              117.31                0.05                0.05
                6144             1048576              117.87              117.87                0.05                0.05
                6144             2097152              117.47              117.47                0.05                0.05
                6144             4194304              117.88              117.88                0.05                0.05
                6144             8388608              117.65              117.65                0.05                0.05
                6144            16777216              117.66              117.66                0.05                0.05
               12288               65536              117.13              117.13                0.10                0.10
               12288              131072              117.65              117.65                0.10                0.10
               12288              262144              117.36              117.36                0.10                0.10
               12288              524288              117.41              117.41                0.10                0.10
               12288             1048576              117.52              117.52                0.10                0.10
               12288             2097152              117.72              117.72                0.10                0.10
               12288             4194304              117.21              117.21                0.10                0.10
               12288             8388608              118.31              118.31                0.10                0.10
               12288            16777216              118.01              118.01                0.10                0.10
               24576               65536              117.63              117.63                0.21                0.21
               24576              131072              117.61              117.61                0.21                0.21
               24576              262144              118.23              118.23                0.21                0.21
               24576              524288              117.74              117.74                0.21                0.21
               24576             1048576              117.69              117.69                0.21                0.21
               24576             2097152              117.16              117.16                0.21                0.21
               24576             4194304              118.14              118.14                0.21                0.21
               24576             8388608              118.22              118.22                0.21                0.21
               24576            16777216              117.66              117.66                0.21                0.21
               49152               65536              118.65              118.65                0.41                0.41
               49152              131072              117.70              117.70                0.42                0.42
               49152              262144              117.66              117.66                0.42                0.42
               49152              524288              118.00              118.00                0.42                0.42
               49152             1048576              118.01              118.01                0.42                0.42
               49152             2097152              117.17              117.17                0.42                0.42
               49152             4194304              117.50              117.50                0.42                0.42
               49152             8388608              118.69              118.69                0.41                0.41
               49152            16777216              117.42              117.42                0.42                0.42
               98304               65536              118.45              118.45                0.83                0.83
               98304              131072              118.43              118.43                0.83                0.83
               98304              262144              118.22              118.22                0.83                0.83
               98304              524288              118.92              118.92                0.83                0.83
               98304             1048576              117.86              117.86                0.83                0.83
               98304             2097152              118.08              118.08                0.83                0.83
               98304             4194304              118.45              118.45                0.83                0.83
               98304             8388608              117.73              117.73                0.84                0.84
               98304            16777216              118.22              118.22                0.83                0.83
              196608               65536              121.07              121.07                1.62                1.62
              196608              131072              120.89              120.89                1.63                1.63
              196608              262144              120.90              120.90                1.63                1.63
              196608              524288              120.06              120.06                1.64                1.64
              196608             1048576              120.77              120.77                1.63                1.63
              196608             2097152              120.83              120.83                1.63                1.63
              196608             4194304              120.78              120.78                1.63                1.63
              196608             8388608              120.59              120.59                1.63                1.63
              196608            16777216              121.18              121.18                1.62                1.62
              393216               65536              121.95              121.95                3.22                3.22
              393216              131072              122.38              122.38                3.21                3.21
              393216              262144              122.26              122.26                3.22                3.22
              393216              524288              122.41              122.41                3.21                3.21
              393216             1048576              122.43              122.43                3.21                3.21
              393216             2097152              121.73              121.73                3.23                3.23
              393216             4194304              122.32              122.32                3.21                3.21
              393216             8388608              122.28              122.28                3.22                3.22
              393216            16777216              121.69              121.69                3.23                3.23
              786432               65536              124.77              124.77                6.30                6.30
              786432              131072              124.83              124.83                6.30                6.30
              786432              262144              124.64              124.64                6.31                6.31
              786432              524288              124.38              124.38                6.32                6.32
              786432             1048576              125.15              125.15                6.28                6.28
              786432             2097152              124.91              124.91                6.30                6.30
              786432             4194304              124.70              124.70                6.31                6.31
              786432             8388608              124.94              124.94                6.29                6.29
              786432            16777216              124.59              124.59                6.31                6.31
             1572864               65536              130.21              130.21               12.08               12.08
             1572864              131072              131.13              131.13               11.99               11.99
             1572864              262144              131.10              131.10               12.00               12.00
             1572864              524288              130.60              130.60               12.04               12.04
             1572864             1048576              130.45              130.45               12.06               12.06
             1572864             2097152              130.59              130.59               12.04               12.04
             1572864             4194304              131.00              131.00               12.01               12.01
             1572864             8388608              130.38              130.38               12.06               12.06
             1572864            16777216              130.66              130.66               12.04               12.04
             3145728               65536              147.57              147.57               21.32               21.32
             3145728              131072              148.05              148.05               21.25               21.25
             3145728              262144              148.64              148.64               21.16               21.16
             3145728              524288              147.19              147.19               21.37               21.37
             3145728             1048576              147.77              147.77               21.29               21.29
             3145728             2097152              147.71              147.71               21.30               21.30
             3145728             4194304              148.40              148.40               21.20               21.20
             3145728             8388608              147.80              147.80               21.28               21.28
             3145728            16777216              149.02              149.02               21.11               21.11
             6291456               65536              221.58              221.58               28.39               28.39
             6291456              131072              175.50              175.50               35.85               35.85
             6291456              262144              175.32              175.32               35.89               35.89
             6291456              524288              176.07              176.07               35.73               35.73
             6291456             1048576              175.39              175.39               35.87               35.87
             6291456             2097152              173.90              173.90               36.18               36.18
             6291456             4194304              174.85              174.85               35.98               35.98
             6291456             8388608              174.49              174.49               36.06               36.06
             6291456            16777216              173.64              173.64               36.23               36.23
            12582912               65536              348.89              348.89               36.07               36.07
            12582912              131072              254.15              254.15               49.51               49.51
            12582912              262144              222.89              222.89               56.45               56.45
            12582912              524288              223.86              223.86               56.21               56.21
            12582912             1048576              223.69              223.69               56.25               56.25
            12582912             2097152              223.91              223.91               56.20               56.20
            12582912             4194304              222.26              222.26               56.61               56.61
            12582912             8388608              222.13              222.13               56.65               56.65
            12582912            16777216              224.01              224.01               56.17               56.17
            25165824               65536              612.09              612.09               41.11               41.11
            25165824              131072              402.30              402.30               62.56               62.56
            25165824              262144              318.24              318.24               79.08               79.08
            25165824              524288              322.11              322.11               78.13               78.13
            25165824             1048576              319.82              319.82               78.69               78.69
            25165824             2097152              320.52              320.52               78.52               78.52
            25165824             4194304              316.91              316.91               79.41               79.41
            25165824             8388608              318.65              318.65               78.98               78.98
            25165824            16777216              318.17              318.17               79.10               79.10
            50331648               65536             1145.52             1145.52               43.94               43.94
            50331648              131072              697.32              697.32               72.18               72.18
            50331648              262144              502.94              502.94              100.08              100.08
            50331648              524288              444.61              444.61              113.20              113.20
            50331648             1048576              508.35              508.35               99.01               99.01
            50331648             2097152              507.90              507.90               99.10               99.10
            50331648             4194304              507.36              507.36               99.20               99.20
            50331648             8388608              507.49              507.49               99.18               99.18
            50331648            16777216              510.14              510.14               98.66               98.66
           100663296               65536             2247.58             2247.58               44.79               44.79
           100663296              131072             1280.89             1280.89               78.59               78.59
           100663296              262144              858.04              858.04              117.32              117.32
           100663296              524288              699.46              699.46              143.91              143.91
           100663296             1048576              717.94              717.94              140.21              140.21
           100663296             2097152              883.80              883.80              113.90              113.90
           100663296             4194304              887.08              887.08              113.48              113.48
           100663296             8388608              886.12              886.12              113.60              113.60
           100663296            16777216              887.82              887.82              113.38              113.38
           201326592               65536             4471.98             4471.98               45.02               45.02
           201326592              131072             2502.23             2502.23               80.46               80.46
           201326592              262144             1575.87             1575.87              127.76              127.76
           201326592              524288             1206.73             1206.73              166.84              166.84
           201326592             1048576             1128.95             1128.95              178.33              178.33
           201326592             2097152             1295.02             1295.02              155.46              155.46
           201326592             4194304             1716.56             1716.56              117.28              117.28
           201326592             8388608             1715.70             1715.70              117.34              117.34
           201326592            16777216             1711.86             1711.86              117.61              117.61
           402653184               65536             8908.38             8908.38               45.20               45.20
           402653184              131072             4973.12             4973.12               80.97               80.97
           402653184              262144             3022.84             3022.84              133.20              133.20
           402653184              524288             2207.52             2207.52              182.40              182.40
           402653184             1048576             1933.18             1933.18              208.29              208.29
           402653184             2097152             2063.53             2063.53              195.13              195.13
           402653184             4194304             2496.35             2496.35              161.30              161.30
           402653184             8388608             3352.45             3352.45              120.11              120.11
           402653184            16777216             3339.04             3339.04              120.59              120.59
           805306368               65536            17753.07            17753.07               45.36               45.36
           805306368              131072             9888.03             9888.03               81.44               81.44
           805306368              262144             6045.36             6045.36              133.21              133.21
           805306368              524288             4195.84             4195.84              191.93              191.93
           805306368             1048576             3546.53             3546.53              227.07              227.07
           805306368             2097152             3588.67             3588.67              224.40              224.40
           805306368             4194304             4023.50             4023.50              200.15              200.15
           805306368             8388608             4940.90             4940.90              162.99              162.99
           805306368            16777216             6575.42             6575.42              122.47              122.47
          1610612736               65536            35470.82            35470.82               45.41               45.41
          1610612736              131072            19743.75            19743.75               81.58               81.58
          1610612736              262144            11995.41            11995.41              134.27              134.27
          1610612736              524288             8271.60             8271.60              194.72              194.72
          1610612736             1048576             6784.45             6784.45              237.40              237.40
          1610612736             2097152             6622.97             6622.97              243.19              243.19
          1610612736             4194304             7168.35             7168.35              224.68              224.68
          1610612736             8388608             8157.00             8157.00              197.45              197.45
          1610612736            16777216             9751.87             9751.87              165.16              165.16
          3221225472               65536            71029.50            71029.50               45.35               45.35
          3221225472              131072            39438.46            39438.46               81.68               81.68
          3221225472              262144            24133.86            24133.86              133.47              133.47
          3221225472              524288            16360.18            16360.18              196.89              196.89
          3221225472             1048576            13273.16            13273.16              242.69              242.69
          3221225472             2097152            12567.24            12567.24              256.32              256.32
          3221225472             4194304            13180.56            13180.56              244.39              244.39
          3221225472             8388608            14132.34            14132.34              227.93              227.93
          3221225472            16777216            16288.60            16288.60              197.76              197.76

Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
##################################################### ReduceScatter #####################################################
nranks=16
k=3, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
