AG_tree_file=symmetric/sym_split2_IB20_NV300_bw_k_1_320
RS_tree_file=symmetric/sym_split2_IB20_NV300_bw_k_1_320
##################################################### ReduceScatter #####################################################
nranks=16
k=1, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=True
nblocks=16, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=1
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_coll_re_synced.cu::pipeline_reduceScatter_coll_re_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
           201326592            16777216             1515.19             1515.19              132.87              132.87
           201326592            33554432             1509.01             1509.01              133.42              133.42
           201326592            67108864             1514.19             1514.19              132.96              132.96
           402653184               65536             6141.45             6141.45               65.56               65.56
           402653184              131072             3893.96             3893.96              103.40              103.40
           402653184              262144             2756.18             2756.18              146.09              146.09
           402653184              524288             2152.22             2152.22              187.09              187.09
           402653184             1048576             2091.18             2091.18              192.55              192.55
           402653184             2097152             2069.85             2069.85              194.53              194.53
           402653184             4194304             2128.72             2128.72              189.15              189.15
           402653184             8388608             2528.62             2528.62              159.24              159.24
           402653184            16777216             2878.33             2878.33              139.89              139.89
           402653184            33554432             2942.77             2942.77              136.83              136.83
           402653184            67108864             2943.32             2943.32              136.80              136.80
           805306368               65536            12199.50            12199.50               66.01               66.01
           805306368              131072             7867.79             7867.79              102.35              102.35
           805306368              262144             5516.29             5516.29              145.99              145.99
           805306368              524288             4189.85             4189.85              192.20              192.20
           805306368             1048576             4073.93             4073.93              197.67              197.67
           805306368             2097152             4010.39             4010.39              200.80              200.80
           805306368             4194304             3963.83             3963.83              203.16              203.16
           805306368             8388608             4033.56             4033.56              199.65              199.65
           805306368            16777216             5026.47             5026.47              160.21              160.21
           805306368            33554432             5801.69             5801.69              138.81              138.81
           805306368            67108864             5806.38             5806.38              138.69              138.69
          1610612736               65536            24479.67            24479.67               65.79               65.79
          1610612736              131072            15833.77            15833.77              101.72              101.72
          1610612736              262144            11071.48            11071.48              145.47              145.47
          1610612736              524288             8336.32             8336.32              193.20              193.20
          1610612736             1048576             8088.69             8088.69              199.12              199.12
          1610612736             2097152             7893.01             7893.01              204.06              204.06
          1610612736             4194304             7704.19             7704.19              209.06              209.06
          1610612736             8388608             7743.23             7743.23              208.00              208.00
          1610612736            16777216             7932.56             7932.56              203.04              203.04
          1610612736            33554432             9223.53             9223.53              174.62              174.62
          1610612736            67108864            11548.43            11548.43              139.47              139.47
          3221225472               65536            49356.70            49356.70               65.26               65.26
          3221225472              131072            31508.41            31508.41              102.23              102.23
          3221225472              262144            22321.12            22321.12              144.31              144.31
          3221225472              524288            16630.07            16630.07              193.70              193.70
          3221225472             1048576            16101.05            16101.05              200.06              200.06
          3221225472             2097152            15765.32            15765.32              204.32              204.32
          3221225472             4194304            15165.97            15165.97              212.40              212.40
          3221225472             8388608            14967.27            14967.27              215.22              215.22
          3221225472            16777216            15283.91            15283.91              210.76              210.76
          3221225472            33554432            15779.50            15779.50              204.14              204.14
          3221225472            67108864            18329.34            18329.34              175.74              175.74

##################################################### ReduceScatter #####################################################
nranks=16
k=2, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=True
nblocks=100, n_parallel_sm_blocks=3, n_parallel_reduce_blocks=4
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_coll_re_synced.cu::pipeline_reduceScatter_coll_re_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
                3072               65536               53.73               53.73                0.06                0.06
                3072              131072               53.47               53.47                0.06                0.06
                3072              262144               53.46               53.46                0.06                0.06
                3072              524288               53.61               53.61                0.06                0.06
                3072             1048576               53.31               53.31                0.06                0.06
                3072             2097152               53.36               53.36                0.06                0.06
                3072             4194304               54.09               54.09                0.06                0.06
                3072             8388608               53.48               53.48                0.06                0.06
                3072            16777216               53.42               53.42                0.06                0.06
                3072            33554432               53.50               53.50                0.06                0.06
                3072            67108864               53.59               53.59                0.06                0.06
                6144               65536               53.42               53.42                0.12                0.12
                6144              131072               53.57               53.57                0.11                0.11
                6144              262144               53.68               53.68                0.11                0.11
                6144              524288               53.57               53.57                0.11                0.11
                6144             1048576               53.70               53.70                0.11                0.11
                6144             2097152               53.69               53.69                0.11                0.11
                6144             4194304               54.06               54.06                0.11                0.11
                6144             8388608               53.65               53.65                0.11                0.11
                6144            16777216               54.21               54.21                0.11                0.11
                6144            33554432               53.48               53.48                0.11                0.11
                6144            67108864               53.58               53.58                0.11                0.11
               12288               65536               53.69               53.69                0.23                0.23
               12288              131072               54.30               54.30                0.23                0.23
               12288              262144               53.65               53.65                0.23                0.23
               12288              524288               53.86               53.86                0.23                0.23
               12288             1048576               53.85               53.85                0.23                0.23
               12288             2097152               54.12               54.12                0.23                0.23
               12288             4194304               54.38               54.38                0.23                0.23
               12288             8388608               53.96               53.96                0.23                0.23
               12288            16777216               53.85               53.85                0.23                0.23
               12288            33554432               53.78               53.78                0.23                0.23
               12288            67108864               54.02               54.02                0.23                0.23
               24576               65536               54.05               54.05                0.45                0.45
               24576              131072               54.17               54.17                0.45                0.45
               24576              262144               53.83               53.83                0.46                0.46
               24576              524288               53.95               53.95                0.46                0.46
               24576             1048576               54.46               54.46                0.45                0.45
               24576             2097152               54.22               54.22                0.45                0.45
               24576             4194304               53.88               53.88                0.46                0.46
               24576             8388608               54.11               54.11                0.45                0.45
               24576            16777216               54.30               54.30                0.45                0.45
               24576            33554432               53.93               53.93                0.46                0.46
               24576            67108864               54.25               54.25                0.45                0.45
               49152               65536               54.33               54.33                0.90                0.90
               49152              131072               54.89               54.89                0.90                0.90
               49152              262144               54.22               54.22                0.91                0.91
               49152              524288               54.56               54.56                0.90                0.90
               49152             1048576               54.94               54.94                0.89                0.89
               49152             2097152               54.35               54.35                0.90                0.90
               49152             4194304               54.23               54.23                0.91                0.91
               49152             8388608               54.22               54.22                0.91                0.91
               49152            16777216               54.58               54.58                0.90                0.90
               49152            33554432               54.35               54.35                0.90                0.90
               49152            67108864               54.18               54.18                0.91                0.91
               98304               65536               54.51               54.51                1.80                1.80
               98304              131072               54.81               54.81                1.79                1.79
               98304              262144               54.64               54.64                1.80                1.80
               98304              524288               54.84               54.84                1.79                1.79
               98304             1048576               54.73               54.73                1.80                1.80
               98304             2097152               54.72               54.72                1.80                1.80
               98304             4194304               54.64               54.64                1.80                1.80
               98304             8388608               54.35               54.35                1.81                1.81
               98304            16777216               54.97               54.97                1.79                1.79
               98304            33554432               54.69               54.69                1.80                1.80
               98304            67108864               54.74               54.74                1.80                1.80
              196608               65536               57.44               57.44                3.42                3.42
              196608              131072               57.58               57.58                3.41                3.41
              196608              262144               57.25               57.25                3.43                3.43
              196608              524288               57.84               57.84                3.40                3.40
              196608             1048576               57.57               57.57                3.42                3.42
              196608             2097152               57.54               57.54                3.42                3.42
              196608             4194304               58.08               58.08                3.39                3.39
              196608             8388608               57.62               57.62                3.41                3.41
              196608            16777216               57.82               57.82                3.40                3.40
              196608            33554432               57.68               57.68                3.41                3.41
              196608            67108864               57.77               57.77                3.40                3.40
              393216               65536               60.03               60.03                6.55                6.55
              393216              131072               60.29               60.29                6.52                6.52
              393216              262144               59.74               59.74                6.58                6.58
              393216              524288               60.51               60.51                6.50                6.50
              393216             1048576               59.75               59.75                6.58                6.58
              393216             2097152               59.99               59.99                6.56                6.56
              393216             4194304               60.21               60.21                6.53                6.53
              393216             8388608               59.87               59.87                6.57                6.57
              393216            16777216               59.69               59.69                6.59                6.59
              393216            33554432               60.40               60.40                6.51                6.51
              393216            67108864               59.84               59.84                6.57                6.57
              786432               65536               62.30               62.30               12.62               12.62
              786432              131072               62.38               62.38               12.61               12.61
              786432              262144               62.57               62.57               12.57               12.57
              786432              524288               62.75               62.75               12.53               12.53
              786432             1048576               62.49               62.49               12.58               12.58
              786432             2097152               62.26               62.26               12.63               12.63
              786432             4194304               62.44               62.44               12.59               12.59
              786432             8388608               62.11               62.11               12.66               12.66
              786432            16777216               62.73               62.73               12.54               12.54
              786432            33554432               63.02               63.02               12.48               12.48
              786432            67108864               61.90               61.90               12.70               12.70
             1572864               65536               69.82               69.82               22.53               22.53
             1572864              131072               68.84               68.84               22.85               22.85
             1572864              262144               69.55               69.55               22.61               22.61
             1572864              524288               70.67               70.67               22.26               22.26
             1572864             1048576               69.64               69.64               22.58               22.58
             1572864             2097152               69.81               69.81               22.53               22.53
             1572864             4194304               69.23               69.23               22.72               22.72
             1572864             8388608               68.88               68.88               22.83               22.83
             1572864            16777216               69.17               69.17               22.74               22.74
             1572864            33554432               70.05               70.05               22.45               22.45
             1572864            67108864               69.15               69.15               22.75               22.75
             3145728               65536              100.41              100.41               31.33               31.33
             3145728              131072               84.22               84.22               37.35               37.35
             3145728              262144               85.29               85.29               36.88               36.88
             3145728              524288               85.04               85.04               36.99               36.99
             3145728             1048576               84.11               84.11               37.40               37.40
             3145728             2097152               84.36               84.36               37.29               37.29
             3145728             4194304               83.10               83.10               37.86               37.86
             3145728             8388608               84.44               84.44               37.25               37.25
             3145728            16777216               83.42               83.42               37.71               37.71
             3145728            33554432               83.60               83.60               37.63               37.63
             3145728            67108864               84.33               84.33               37.30               37.30
             6291456               65536              134.58              134.58               46.75               46.75
             6291456              131072              124.17              124.17               50.67               50.67
             6291456              262144              111.01              111.01               56.67               56.67
             6291456              524288              112.66              112.66               55.84               55.84
             6291456             1048576              111.31              111.31               56.52               56.52
             6291456             2097152              111.19              111.19               56.59               56.59
             6291456             4194304              113.68              113.68               55.34               55.34
             6291456             8388608              112.05              112.05               56.15               56.15
             6291456            16777216              110.15              110.15               57.12               57.12
             6291456            33554432              112.08              112.08               56.14               56.14
             6291456            67108864              112.06              112.06               56.15               56.15
            12582912               65536              225.02              225.02               55.92               55.92
            12582912              131072              172.87              172.87               72.79               72.79
            12582912              262144              164.44              164.44               76.52               76.52
            12582912              524288              155.72              155.72               80.80               80.80
            12582912             1048576              157.12              157.12               80.08               80.08
            12582912             2097152              155.15              155.15               81.10               81.10
            12582912             4194304              157.37              157.37               79.96               79.96
            12582912             8388608              156.15              156.15               80.58               80.58
            12582912            16777216              154.00              154.00               81.71               81.71
            12582912            33554432              158.04              158.04               79.62               79.62
            12582912            67108864              153.97              153.97               81.72               81.72
            25165824               65536              405.93              405.93               61.99               61.99
            25165824              131072              286.22              286.22               87.93               87.93
            25165824              262144              234.37              234.37              107.38              107.38
            25165824              524288              238.65              238.65              105.45              105.45
            25165824             1048576              246.60              246.60              102.05              102.05
            25165824             2097152              245.98              245.98              102.31              102.31
            25165824             4194304              245.79              245.79              102.39              102.39
            25165824             8388608              242.65              242.65              103.71              103.71
            25165824            16777216              242.03              242.03              103.98              103.98
            25165824            33554432              244.39              244.39              102.97              102.97
            25165824            67108864              246.26              246.26              102.19              102.19
            50331648               65536              769.38              769.38               65.42               65.42
            50331648              131072              521.68              521.68               96.48               96.48
            50331648              262144              388.89              388.89              129.42              129.42
            50331648              524288              343.21              343.21              146.65              146.65
            50331648             1048576              381.29              381.29              132.00              132.00
            50331648             2097152              424.90              424.90              118.46              118.46
            50331648             4194304              425.59              425.59              118.26              118.26
            50331648             8388608              430.69              430.69              116.86              116.86
            50331648            16777216              429.41              429.41              117.21              117.21
            50331648            33554432              430.36              430.36              116.95              116.95
            50331648            67108864              428.97              428.97              117.33              117.33
           100663296               65536             1514.58             1514.58               66.46               66.46
           100663296              131072              995.36              995.36              101.13              101.13
           100663296              262144              732.32              732.32              137.46              137.46
           100663296              524288              607.28              607.28              165.76              165.76
           100663296             1048576              600.51              600.51              167.63              167.63
           100663296             2097152              688.13              688.13              146.29              146.29
           100663296             4194304              783.28              783.28              128.52              128.52
           100663296             8388608              789.53              789.53              127.50              127.50
           100663296            16777216              785.01              785.01              128.23              128.23
           100663296            33554432              785.18              785.18              128.20              128.20
           100663296            67108864              791.20              791.20              127.23              127.23
           201326592               65536             3013.99             3013.99               66.80               66.80
           201326592              131072             1950.28             1950.28              103.23              103.23
           201326592              262144             1406.66             1406.66              143.12              143.12
           201326592              524288             1123.46             1123.46              179.20              179.20
           201326592             1048576             1083.85             1083.85              185.75              185.75
           201326592             2097152             1109.07             1109.07              181.53              181.53
           201326592             4194304             1302.93             1302.93              154.52              154.52
           201326592             8388608             1495.24             1495.24              134.64              134.64
           201326592            16777216             1507.67             1507.67              133.54              133.54
           201326592            33554432             1507.56             1507.56              133.54              133.54
           201326592            67108864             1498.73             1498.73              134.33              134.33
           402653184               65536             6132.41             6132.41               65.66               65.66
           402653184              131072             3887.12             3887.12              103.59              103.59
           402653184              262144             2763.04             2763.04              145.73              145.73
           402653184              524288             2150.02             2150.02              187.28              187.28
           402653184             1048576             2093.78             2093.78              192.31              192.31
           402653184             2097152             2079.80             2079.80              193.60              193.60
           402653184             4194304             2073.49             2073.49              194.19              194.19
           402653184             8388608             2522.23             2522.23              159.64              159.64
           402653184            16777216             2896.47             2896.47              139.02              139.02
           402653184            33554432             2891.95             2891.95              139.23              139.23
           402653184            67108864             2892.13             2892.13              139.22              139.22
           805306368               65536            12134.63            12134.63               66.36               66.36
           805306368              131072             7836.48             7836.48              102.76              102.76
           805306368              262144             5524.27             5524.27              145.78              145.78
           805306368              524288             4189.80             4189.80              192.21              192.21
           805306368             1048576             4093.67             4093.67              196.72              196.72
           805306368             2097152             4004.77             4004.77              201.09              201.09
           805306368             4194304             3962.64             3962.64              203.22              203.22
           805306368             8388608             4206.09             4206.09              191.46              191.46
           805306368            16777216             4944.66             4944.66              162.86              162.86
           805306368            33554432             5731.43             5731.43              140.51              140.51
           805306368            67108864             5731.47             5731.47              140.51              140.51
          1610612736               65536            24311.69            24311.69               66.25               66.25
          1610612736              131072            15826.37            15826.37              101.77              101.77
          1610612736              262144            11092.88            11092.88              145.19              145.19
          1610612736              524288             8326.92             8326.92              193.42              193.42
          1610612736             1048576             8118.74             8118.74              198.38              198.38
          1610612736             2097152             7923.14             7923.14              203.28              203.28
          1610612736             4194304             7700.98             7700.98              209.14              209.14
          1610612736             8388608             7782.82             7782.82              206.94              206.94
          1610612736            16777216             7933.54             7933.54              203.01              203.01
          1610612736            33554432             9625.81             9625.81              167.32              167.32
          1610612736            67108864            11407.86            11407.86              141.18              141.18
          3221225472               65536            49028.82            49028.82               65.70               65.70
          3221225472              131072            31472.07            31472.07              102.35              102.35
          3221225472              262144            22307.84            22307.84              144.40              144.40
          3221225472              524288            16582.61            16582.61              194.25              194.25
          3221225472             1048576            16206.12            16206.12              198.77              198.77
          3221225472             2097152            15804.59            15804.59              203.82              203.82
          3221225472             4194304            15191.90            15191.90              212.04              212.04
          3221225472             8388608            14977.56            14977.56              215.07              215.07
          3221225472            16777216            15291.76            15291.76              210.65              210.65
          3221225472            33554432            15788.02            15788.02              204.03              204.03
          3221225472            67108864            19269.73            19269.73              167.17              167.17

Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
##################################################### ReduceScatter #####################################################
nranks=16
k=2, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=True
nblocks=108, n_parallel_sm_blocks=3, n_parallel_reduce_blocks=6
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_coll_re_synced.cu::pipeline_reduceScatter_coll_re_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
Warning: nblocks=108 > 100
                3072               65536               55.36               55.36                0.06                0.06
                3072              131072               55.54               55.54                0.06                0.06
                3072              262144               55.38               55.38                0.06                0.06
                3072              524288               55.41               55.41                0.06                0.06
                3072             1048576               55.29               55.29                0.06                0.06
                3072             2097152               55.32               55.32                0.06                0.06
                3072             4194304               55.50               55.50                0.06                0.06
                3072             8388608               55.42               55.42                0.06                0.06
                3072            16777216               55.17               55.17                0.06                0.06
                3072            33554432               55.38               55.38                0.06                0.06
                3072            67108864               55.17               55.17                0.06                0.06
                6144               65536               55.52               55.52                0.11                0.11
                6144              131072               55.35               55.35                0.11                0.11
                6144              262144               55.22               55.22                0.11                0.11
                6144              524288               55.59               55.59                0.11                0.11
                6144             1048576               55.73               55.73                0.11                0.11
                6144             2097152               55.28               55.28                0.11                0.11
                6144             4194304               55.42               55.42                0.11                0.11
                6144             8388608               55.34               55.34                0.11                0.11
                6144            16777216               55.33               55.33                0.11                0.11
                6144            33554432               55.28               55.28                0.11                0.11
                6144            67108864               55.57               55.57                0.11                0.11
               12288               65536               55.95               55.95                0.22                0.22
               12288              131072               55.87               55.87                0.22                0.22
               12288              262144               55.47               55.47                0.22                0.22
               12288              524288               55.80               55.80                0.22                0.22
               12288             1048576               55.97               55.97                0.22                0.22
               12288             2097152               55.21               55.21                0.22                0.22
               12288             4194304               55.47               55.47                0.22                0.22
               12288             8388608               55.57               55.57                0.22                0.22
               12288            16777216               55.66               55.66                0.22                0.22
               12288            33554432               55.46               55.46                0.22                0.22
               12288            67108864               55.57               55.57                0.22                0.22
               24576               65536               55.75               55.75                0.44                0.44
               24576              131072               55.95               55.95                0.44                0.44
               24576              262144               55.85               55.85                0.44                0.44
               24576              524288               56.49               56.49                0.44                0.44
               24576             1048576               55.95               55.95                0.44                0.44
               24576             2097152               55.51               55.51                0.44                0.44
               24576             4194304               55.66               55.66                0.44                0.44
               24576             8388608               56.07               56.07                0.44                0.44
               24576            16777216               55.69               55.69                0.44                0.44
               24576            33554432               56.03               56.03                0.44                0.44
               24576            67108864               56.21               56.21                0.44                0.44
               49152               65536               55.97               55.97                0.88                0.88
               49152              131072               55.94               55.94                0.88                0.88
               49152              262144               55.98               55.98                0.88                0.88
               49152              524288               55.99               55.99                0.88                0.88
               49152             1048576               55.81               55.81                0.88                0.88
               49152             2097152               56.20               56.20                0.87                0.87
               49152             4194304               55.59               55.59                0.88                0.88
               49152             8388608               56.17               56.17                0.88                0.88
               49152            16777216               55.83               55.83                0.88                0.88
               49152            33554432               55.91               55.91                0.88                0.88
               49152            67108864               55.81               55.81                0.88                0.88
               98304               65536               55.85               55.85                1.76                1.76
               98304              131072               56.41               56.41                1.74                1.74
               98304              262144               56.00               56.00                1.76                1.76
               98304              524288               56.52               56.52                1.74                1.74
               98304             1048576               56.51               56.51                1.74                1.74
               98304             2097152               55.62               55.62                1.77                1.77
               98304             4194304               56.18               56.18                1.75                1.75
               98304             8388608               55.91               55.91                1.76                1.76
               98304            16777216               56.79               56.79                1.73                1.73
               98304            33554432               55.80               55.80                1.76                1.76
               98304            67108864               56.48               56.48                1.74                1.74
              196608               65536               57.71               57.71                3.41                3.41
              196608              131072               57.80               57.80                3.40                3.40
              196608              262144               57.26               57.26                3.43                3.43
              196608              524288               57.57               57.57                3.42                3.42
              196608             1048576               57.54               57.54                3.42                3.42
              196608             2097152               58.01               58.01                3.39                3.39
              196608             4194304               57.97               57.97                3.39                3.39
              196608             8388608               57.52               57.52                3.42                3.42
              196608            16777216               57.70               57.70                3.41                3.41
              196608            33554432               57.63               57.63                3.41                3.41
              196608            67108864               57.89               57.89                3.40                3.40
              393216               65536               60.40               60.40                6.51                6.51
