AG_tree_file=symmetric/sym_split2_IB20_NV300_bw_k_1_320
RS_tree_file=symmetric/sym_split2_IB20_NV300_bw_k_1_320
##################################################### ReduceScatter #####################################################
nranks=16
k=1, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=True, n_pipeline=1
nblocks=14, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=0
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_coll_re_synced.cu::pipeline_reduceScatter_coll_re_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
           201326592              524288             1123.10             1123.10              179.26              179.26
           201326592             1048576             1112.83             1112.83              180.91              180.91
           201326592             2097152             1081.25             1081.25              186.20              186.20
           201326592             4194304             1314.49             1314.49              153.16              153.16
           402653184               65536             6141.92             6141.92               65.56               65.56
           402653184              131072             3896.67             3896.67              103.33              103.33
           402653184              262144             2746.27             2746.27              146.62              146.62
           402653184              524288             2139.44             2139.44              188.20              188.20
           402653184             1048576             2125.18             2125.18              189.47              189.47
           402653184             2097152             2033.92             2033.92              197.97              197.97
           402653184             4194304             2165.01             2165.01              185.98              185.98
           805306368               65536            12148.51            12148.51               66.29               66.29
           805306368              131072             7917.69             7917.69              101.71              101.71
           805306368              262144             5496.18             5496.18              146.52              146.52
           805306368              524288             4158.37             4158.37              193.66              193.66
           805306368             1048576             4107.82             4107.82              196.04              196.04
           805306368             2097152             4019.79             4019.79              200.34              200.34
           805306368             4194304             3966.12             3966.12              203.05              203.05
          1610612736               65536            24314.57            24314.57               66.24               66.24
          1610612736              131072            15834.42            15834.42              101.72              101.72
          1610612736              262144            11051.14            11051.14              145.74              145.74
          1610612736              524288             8305.40             8305.40              193.92              193.92
          1610612736             1048576             8091.07             8091.07              199.06              199.06
          1610612736             2097152             7899.59             7899.59              203.89              203.89
          1610612736             4194304             7650.89             7650.89              210.51              210.51
          3221225472               65536            48908.54            48908.54               65.86               65.86
          3221225472              131072            31478.02            31478.02              102.33              102.33
          3221225472              262144            22647.09            22647.09              142.24              142.24
          3221225472              524288            16534.25            16534.25              194.82              194.82
          3221225472             1048576            16178.88            16178.88              199.10              199.10
          3221225472             2097152            15735.03            15735.03              204.72              204.72
          3221225472             4194304            15117.72            15117.72              213.08              213.08

ThreadBlockLimitException: nblocks=120, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=120, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=120, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=120, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=120, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=120, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=120, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=120, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=120, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=120, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=120, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=120, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=120, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=120, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=120, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=120, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1

ThreadBlockLimitException: nblocks=180, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=180, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=180, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=180, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=180, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=180, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=180, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=180, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=180, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=180, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=180, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=180, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=180, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=180, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=180, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=180, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1

ThreadBlockLimitException: nblocks=240, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=240, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=240, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=240, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=240, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=240, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=240, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=240, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=240, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=240, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=240, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=240, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=240, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=240, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=240, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1
ThreadBlockLimitException: nblocks=240, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=1

##################################################### ReduceScatter #####################################################
nranks=16
k=2, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=True, n_pipeline=1
nblocks=64, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_coll_re_synced.cu::pipeline_reduceScatter_coll_re_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
                3072               65536               58.50               58.50                0.05                0.05
                3072              131072               58.73               58.73                0.05                0.05
                3072              262144               58.37               58.37                0.05                0.05
                3072              524288               58.26               58.26                0.05                0.05
                3072             1048576               58.87               58.87                0.05                0.05
                3072             2097152               58.87               58.87                0.05                0.05
                3072             4194304               58.51               58.51                0.05                0.05
                6144               65536               58.61               58.61                0.10                0.10
                6144              131072               58.28               58.28                0.11                0.11
                6144              262144               59.12               59.12                0.10                0.10
                6144              524288               58.42               58.42                0.11                0.11
                6144             1048576               58.55               58.55                0.10                0.10
                6144             2097152               58.83               58.83                0.10                0.10
                6144             4194304               54.95               54.95                0.11                0.11
               12288               65536               57.62               57.62                0.21                0.21
               12288              131072               57.50               57.50                0.21                0.21
               12288              262144               57.73               57.73                0.21                0.21
               12288              524288               57.47               57.47                0.21                0.21
               12288             1048576               57.55               57.55                0.21                0.21
               12288             2097152               57.51               57.51                0.21                0.21
               12288             4194304               57.61               57.61                0.21                0.21
               24576               65536               57.54               57.54                0.43                0.43
               24576              131072               57.53               57.53                0.43                0.43
               24576              262144               57.58               57.58                0.43                0.43
               24576              524288               57.98               57.98                0.42                0.42
               24576             1048576               57.23               57.23                0.43                0.43
               24576             2097152               57.32               57.32                0.43                0.43
               24576             4194304               57.51               57.51                0.43                0.43
               49152               65536               58.32               58.32                0.84                0.84
               49152              131072               57.64               57.64                0.85                0.85
               49152              262144               58.59               58.59                0.84                0.84
               49152              524288               58.26               58.26                0.84                0.84
               49152             1048576               58.15               58.15                0.85                0.85
               49152             2097152               58.14               58.14                0.85                0.85
               49152             4194304               57.93               57.93                0.85                0.85
               98304               65536               58.35               58.35                1.68                1.68
               98304              131072               58.74               58.74                1.67                1.67
               98304              262144               58.55               58.55                1.68                1.68
               98304              524288               58.63               58.63                1.68                1.68
               98304             1048576               58.82               58.82                1.67                1.67
               98304             2097152               58.51               58.51                1.68                1.68
               98304             4194304               58.36               58.36                1.68                1.68
              196608               65536               60.67               60.67                3.24                3.24
              196608              131072               60.69               60.69                3.24                3.24
              196608              262144               61.27               61.27                3.21                3.21
              196608              524288               60.61               60.61                3.24                3.24
              196608             1048576               61.09               61.09                3.22                3.22
              196608             2097152               60.53               60.53                3.25                3.25
              196608             4194304               60.53               60.53                3.25                3.25
              393216               65536               62.66               62.66                6.28                6.28
              393216              131072               63.04               63.04                6.24                6.24
              393216              262144               62.98               62.98                6.24                6.24
              393216              524288               63.33               63.33                6.21                6.21
              393216             1048576               63.00               63.00                6.24                6.24
              393216             2097152               62.73               62.73                6.27                6.27
              393216             4194304               62.29               62.29                6.31                6.31
              786432               65536               65.57               65.57               11.99               11.99
              786432              131072               65.16               65.16               12.07               12.07
              786432              262144               65.11               65.11               12.08               12.08
              786432              524288               66.11               66.11               11.90               11.90
              786432             1048576               65.65               65.65               11.98               11.98
              786432             2097152               65.34               65.34               12.04               12.04
              786432             4194304               65.40               65.40               12.02               12.02
             1572864               65536               71.36               71.36               22.04               22.04
             1572864              131072               71.95               71.95               21.86               21.86
             1572864              262144               71.69               71.69               21.94               21.94
             1572864              524288               72.07               72.07               21.82               21.82
             1572864             1048576               71.50               71.50               22.00               22.00
             1572864             2097152               71.87               71.87               21.88               21.88
             1572864             4194304               71.12               71.12               22.12               22.12
             3145728               65536              101.04              101.04               31.13               31.13
             3145728              131072               84.39               84.39               37.28               37.28
             3145728              262144               88.20               88.20               35.67               35.67
             3145728              524288               84.95               84.95               37.03               37.03
             3145728             1048576               85.13               85.13               36.95               36.95
             3145728             2097152               85.11               85.11               36.96               36.96
             3145728             4194304               85.36               85.36               36.85               36.85
             6291456               65536              136.56              136.56               46.07               46.07
             6291456              131072              122.54              122.54               51.34               51.34
             6291456              262144              109.03              109.03               57.71               57.71
             6291456              524288              114.83              114.83               54.79               54.79
             6291456             1048576              114.54              114.54               54.93               54.93
             6291456             2097152              111.12              111.12               56.62               56.62
             6291456             4194304              113.64              113.64               55.36               55.36
            12582912               65536              226.91              226.91               55.45               55.45
            12582912              131072              168.27              168.27               74.78               74.78
            12582912              262144              161.21              161.21               78.05               78.05
            12582912              524288              157.98              157.98               79.65               79.65
            12582912             1048576              158.79              158.79               79.24               79.24
            12582912             2097152              155.02              155.02               81.17               81.17
            12582912             4194304              155.78              155.78               80.77               80.77
            25165824               65536              407.14              407.14               61.81               61.81
            25165824              131072              288.12              288.12               87.34               87.34
            25165824              262144              228.47              228.47              110.15              110.15
            25165824              524288              235.03              235.03              107.08              107.08
            25165824             1048576              250.01              250.01              100.66              100.66
            25165824             2097152              246.02              246.02              102.29              102.29
            25165824             4194304              250.31              250.31              100.54              100.54
            50331648               65536              774.64              774.64               64.97               64.97
            50331648              131072              523.93              523.93               96.07               96.07
            50331648              262144              398.24              398.24              126.38              126.38
            50331648              524288              342.66              342.66              146.88              146.88
            50331648             1048576              380.14              380.14              132.40              132.40
            50331648             2097152              435.33              435.33              115.62              115.62
            50331648             4194304              432.54              432.54              116.36              116.36
           100663296               65536             1522.28             1522.28               66.13               66.13
           100663296              131072              996.60              996.60              101.01              101.01
           100663296              262144              728.44              728.44              138.19              138.19
           100663296              524288              594.87              594.87              169.22              169.22
           100663296             1048576              592.57              592.57              169.88              169.88
           100663296             2097152              690.93              690.93              145.69              145.69
           100663296             4194304              806.63              806.63              124.80              124.80
           201326592               65536             3020.10             3020.10               66.66               66.66
           201326592              131072             1955.58             1955.58              102.95              102.95
           201326592              262144             1403.21             1403.21              143.48              143.48
           201326592              524288             1108.08             1108.08              181.69              181.69
           201326592             1048576             1097.45             1097.45              183.45              183.45
           201326592             2097152             1113.86             1113.86              180.75              180.75
           201326592             4194304             1305.78             1305.78              154.18              154.18
           402653184               65536             6146.60             6146.60               65.51               65.51
           402653184              131072             3901.91             3901.91              103.19              103.19
           402653184              262144             2745.32             2745.32              146.67              146.67
           402653184              524288             2112.14             2112.14              190.64              190.64
           402653184             1048576             2079.32             2079.32              193.65              193.65
           402653184             2097152             2056.20             2056.20              195.82              195.82
           402653184             4194304             2084.66             2084.66              193.15              193.15
           805306368               65536            12187.87            12187.87               66.07               66.07
           805306368              131072             8008.89             8008.89              100.55              100.55
           805306368              262144             5505.98             5505.98              146.26              146.26
           805306368              524288             4118.13             4118.13              195.55              195.55
           805306368             1048576             4028.94             4028.94              199.88              199.88
           805306368             2097152             3967.01             3967.01              203.00              203.00
           805306368             4194304             3965.97             3965.97              203.05              203.05
          1610612736               65536            24532.86            24532.86               65.65               65.65
          1610612736              131072            15827.20            15827.20              101.76              101.76
          1610612736              262144            11082.52            11082.52              145.33              145.33
          1610612736              524288             8229.78             8229.78              195.71              195.71
          1610612736             1048576             7972.22             7972.22              202.03              202.03
          1610612736             2097152             7852.39             7852.39              205.11              205.11
          1610612736             4194304             7648.58             7648.58              210.58              210.58
          3221225472               65536            48893.61            48893.61               65.88               65.88
          3221225472              131072            31532.28            31532.28              102.16              102.16
          3221225472              262144            22571.32            22571.32              142.71              142.71
          3221225472              524288            16377.23            16377.23              196.69              196.69
          3221225472             1048576            15868.84            15868.84              202.99              202.99
          3221225472             2097152            15507.37            15507.37              207.72              207.72
          3221225472             4194304            14955.56            14955.56              215.39              215.39

ThreadBlockLimitException: nblocks=128, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=128, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=128, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=128, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=128, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=128, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=128, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=128, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=128, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=128, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=128, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=128, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=128, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=128, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=128, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=128, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2

ThreadBlockLimitException: nblocks=192, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=192, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=192, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=192, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=192, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=192, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=192, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=192, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=192, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=192, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=192, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=192, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=192, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=192, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=192, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=192, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2

ThreadBlockLimitException: nblocks=256, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=256, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=256, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=256, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=256, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=256, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=256, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=256, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=256, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=256, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=256, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=256, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=256, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=256, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=256, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2
ThreadBlockLimitException: nblocks=256, ninstance=2, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=2

##################################################### ReduceScatter #####################################################
nranks=16
k=2, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=True, n_pipeline=1
nblocks=72, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=4
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_coll_re_synced.cu::pipeline_reduceScatter_coll_re_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
                3072               65536               57.55               57.55                0.05                0.05
                3072              131072               57.95               57.95                0.05                0.05
                3072              262144               57.38               57.38                0.05                0.05
                3072              524288               57.12               57.12                0.05                0.05
                3072             1048576               57.02               57.02                0.05                0.05
                3072             2097152               57.63               57.63                0.05                0.05
                3072             4194304               57.55               57.55                0.05                0.05
                6144               65536               57.27               57.27                0.11                0.11
                6144              131072               57.14               57.14                0.11                0.11
                6144              262144               57.60               57.60                0.11                0.11
                6144              524288               56.70               56.70                0.11                0.11
                6144             1048576               56.38               56.38                0.11                0.11
                6144             2097152               56.85               56.85                0.11                0.11
                6144             4194304               57.08               57.08                0.11                0.11
               12288               65536               56.74               56.74                0.22                0.22
               12288              131072               53.63               53.63                0.23                0.23
               12288              262144               53.90               53.90                0.23                0.23
               12288              524288               54.20               54.20                0.23                0.23
               12288             1048576               54.35               54.35                0.23                0.23
               12288             2097152               53.72               53.72                0.23                0.23
               12288             4194304               53.69               53.69                0.23                0.23
               24576               65536               54.34               54.34                0.45                0.45
               24576              131072               53.74               53.74                0.46                0.46
               24576              262144               53.90               53.90                0.46                0.46
               24576              524288               54.30               54.30                0.45                0.45
               24576             1048576               54.25               54.25                0.45                0.45
               24576             2097152               53.74               53.74                0.46                0.46
               24576             4194304               53.84               53.84                0.46                0.46
               49152               65536               55.08               55.08                0.89                0.89
               49152              131072               54.26               54.26                0.91                0.91
               49152              262144               54.18               54.18                0.91                0.91
               49152              524288               54.51               54.51                0.90                0.90
               49152             1048576               54.02               54.02                0.91                0.91
               49152             2097152               53.94               53.94                0.91                0.91
               49152             4194304               54.26               54.26                0.91                0.91
               98304               65536               54.38               54.38                1.81                1.81
               98304              131072               53.85               53.85                1.83                1.83
               98304              262144               53.86               53.86                1.83                1.83
               98304              524288               54.44               54.44                1.81                1.81
               98304             1048576               53.90               53.90                1.82                1.82
               98304             2097152               54.03               54.03                1.82                1.82
               98304             4194304               54.19               54.19                1.81                1.81
              196608               65536               56.04               56.04                3.51                3.51
              196608              131072               56.49               56.49                3.48                3.48
              196608              262144               56.35               56.35                3.49                3.49
              196608              524288               56.45               56.45                3.48                3.48
              196608             1048576               56.66               56.66                3.47                3.47
              196608             2097152               55.61               55.61                3.54                3.54
              196608             4194304               55.84               55.84                3.52                3.52
              393216               65536               58.31               58.31                6.74                6.74
              393216              131072               58.79               58.79                6.69                6.69
              393216              262144               58.79               58.79                6.69                6.69
              393216              524288               58.49               58.49                6.72                6.72
              393216             1048576               58.37               58.37                6.74                6.74
              393216             2097152               58.39               58.39                6.73                6.73
              393216             4194304               58.79               58.79                6.69                6.69
              786432               65536               61.98               61.98               12.69               12.69
              786432              131072               62.78               62.78               12.53               12.53
              786432              262144               62.29               62.29               12.63               12.63
              786432              524288               62.59               62.59               12.57               12.57
              786432             1048576               62.58               62.58               12.57               12.57
              786432             2097152               62.73               62.73               12.54               12.54
              786432             4194304               62.32               62.32               12.62               12.62
             1572864               65536               71.68               71.68               21.94               21.94
             1572864              131072               71.39               71.39               22.03               22.03
             1572864              262144               75.03               75.03               20.96               20.96
             1572864              524288               71.01               71.01               22.15               22.15
             1572864             1048576               72.78               72.78               21.61               21.61
             1572864             2097152               71.64               71.64               21.96               21.96
             1572864             4194304               72.02               72.02               21.84               21.84
             3145728               65536               98.33               98.33               31.99               31.99
             3145728              131072               84.75               84.75               37.12               37.12
             3145728              262144               86.02               86.02               36.57               36.57
             3145728              524288               83.45               83.45               37.70               37.70
             3145728             1048576               85.05               85.05               36.99               36.99
             3145728             2097152               83.16               83.16               37.83               37.83
             3145728             4194304               84.68               84.68               37.15               37.15
             6291456               65536              134.08              134.08               46.92               46.92
             6291456              131072              121.51              121.51               51.78               51.78
             6291456              262144              110.11              110.11               57.14               57.14
             6291456              524288              115.89              115.89               54.29               54.29
             6291456             1048576              110.77              110.77               56.80               56.80
             6291456             2097152              112.47              112.47               55.94               55.94
             6291456             4194304              113.96              113.96               55.21               55.21
            12582912               65536              223.83              223.83               56.22               56.22
            12582912              131072              168.77              168.77               74.56               74.56
            12582912              262144              159.32              159.32               78.98               78.98
            12582912              524288              158.97              158.97               79.15               79.15
            12582912             1048576              157.55              157.55               79.86               79.86
            12582912             2097152              155.59              155.59               80.87               80.87
            12582912             4194304              158.30              158.30               79.49               79.49
            25165824               65536              402.92              402.92               62.46               62.46
            25165824              131072              287.01              287.01               87.68               87.68
            25165824              262144              228.67              228.67              110.05              110.05
            25165824              524288              234.05              234.05              107.53              107.53
            25165824             1048576              249.57              249.57              100.84              100.84
            25165824             2097152              248.57              248.57              101.24              101.24
            25165824             4194304              250.26              250.26              100.56              100.56
