AG_tree_file=symmetric/sym_split2_IB20_NV300_bw_k_1_320
RS_tree_file=symmetric/sym_split2_IB20_NV300_bw_k_1_320
##################################################### ReduceScatter #####################################################
nranks=16
k=1, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=True
nblocks=14, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=None
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_coll_re_synced.cu::pipeline_reduceScatter_coll_re_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
             6291456             4194304              129.77              129.77               48.48               48.48
             6291456             8388608              129.54              129.54               48.57               48.57
             6291456            16777216              126.47              126.47               49.74               49.74
             6291456            33554432              128.78              128.78               48.85               48.85
             6291456            67108864              129.30              129.30               48.66               48.66
            12582912               65536              235.40              235.40               53.45               53.45
            12582912              131072              185.86              185.86               67.70               67.70
            12582912              262144              181.02              181.02               69.51               69.51
            12582912              524288              178.48              178.48               70.50               70.50
            12582912             1048576              179.97              179.97               69.92               69.92
            12582912             2097152              178.95              178.95               70.31               70.31
            12582912             4194304              179.69              179.69               70.03               70.03
            12582912             8388608              180.18              180.18               69.83               69.83
            12582912            16777216              183.28              183.28               68.66               68.66
            12582912            33554432              180.91              180.91               69.55               69.55
            12582912            67108864              180.90              180.90               69.56               69.56
            25165824               65536              413.91              413.91               60.80               60.80
            25165824              131072              303.07              303.07               83.04               83.04
            25165824              262144              254.44              254.44               98.91               98.91
            25165824              524288              273.08              273.08               92.16               92.16
            25165824             1048576              270.59              270.59               93.00               93.00
            25165824             2097152              267.22              267.22               94.18               94.18
            25165824             4194304              275.33              275.33               91.40               91.40
            25165824             8388608              269.36              269.36               93.43               93.43
            25165824            16777216              267.40              267.40               94.11               94.11
            25165824            33554432              270.21              270.21               93.13               93.13
            25165824            67108864              271.43              271.43               92.72               92.72
            50331648               65536              779.65              779.65               64.56               64.56
            50331648              131072              538.30              538.30               93.50               93.50
            50331648              262144              424.50              424.50              118.57              118.57
            50331648              524288              383.40              383.40              131.28              131.28
            50331648             1048576              468.77              468.77              107.37              107.37
            50331648             2097152              469.46              469.46              107.21              107.21
            50331648             4194304              468.81              468.81              107.36              107.36
            50331648             8388608              468.76              468.76              107.37              107.37
            50331648            16777216              470.41              470.41              107.00              107.00
            50331648            33554432              469.11              469.11              107.29              107.29
            50331648            67108864              469.58              469.58              107.19              107.19
           100663296               65536             1527.79             1527.79               65.89               65.89
           100663296              131072             1012.72             1012.72               99.40               99.40
           100663296              262144              760.98              760.98              132.28              132.28
           100663296              524288              626.49              626.49              160.68              160.68
           100663296             1048576              666.02              666.02              151.14              151.14
           100663296             2097152              851.97              851.97              118.15              118.15
           100663296             4194304              853.57              853.57              117.93              117.93
           100663296             8388608              853.93              853.93              117.88              117.88
           100663296            16777216              852.99              852.99              118.01              118.01
           100663296            33554432              852.98              852.98              118.01              118.01
           100663296            67108864              845.49              845.49              119.06              119.06
           201326592               65536             3046.51             3046.51               66.08               66.08
           201326592              131072             1964.96             1964.96              102.46              102.46
           201326592              262144             1440.96             1440.96              139.72              139.72
           201326592              524288             1134.16             1134.16              177.51              177.51
           201326592             1048576             1102.12             1102.12              182.67              182.67
           201326592             2097152             1227.86             1227.86              163.97              163.97
           201326592             4194304             1618.39             1618.39              124.40              124.40
           201326592             8388608             1620.49             1620.49              124.24              124.24
           201326592            16777216             1617.46             1617.46              124.47              124.47
           201326592            33554432             1618.55             1618.55              124.39              124.39
           201326592            67108864             1621.31             1621.31              124.18              124.18
           402653184               65536             5977.08             5977.08               67.37               67.37
           402653184              131072             3994.26             3994.26              100.81              100.81
           402653184              262144             2792.83             2792.83              144.17              144.17
           402653184              524288             2135.81             2135.81              188.52              188.52
           402653184             1048576             2047.71             2047.71              196.64              196.64
           402653184             2097152             2037.32             2037.32              197.64              197.64
           402653184             4194304             2313.38             2313.38              174.05              174.05
           402653184             8388608             3139.50             3139.50              128.25              128.25
           402653184            16777216             3138.60             3138.60              128.29              128.29
           402653184            33554432             3136.25             3136.25              128.39              128.39
           402653184            67108864             3143.15             3143.15              128.11              128.11
           805306368               65536            11853.41            11853.41               67.94               67.94
           805306368              131072             7877.51             7877.51              102.23              102.23
           805306368              262144             5725.96             5725.96              140.64              140.64
           805306368              524288             4110.73             4110.73              195.90              195.90
           805306368             1048576             3914.89             3914.89              205.70              205.70
           805306368             2097152             3876.11             3876.11              207.76              207.76
           805306368             4194304             4060.01             4060.01              198.35              198.35
           805306368             8388608             4372.34             4372.34              184.18              184.18
           805306368            16777216             6166.43             6166.43              130.60              130.60
           805306368            33554432             6168.67             6168.67              130.55              130.55
           805306368            67108864             6164.13             6164.13              130.64              130.64
          1610612736               65536            24056.81            24056.81               66.95               66.95
          1610612736              131072            15285.40            15285.40              105.37              105.37
          1610612736              262144            11045.89            11045.89              145.81              145.81
          1610612736              524288             8140.06             8140.06              197.86              197.86
          1610612736             1048576             7703.69             7703.69              209.07              209.07
          1610612736             2097152             7551.08             7551.08              213.30              213.30
          1610612736             4194304             7564.78             7564.78              212.91              212.91
          1610612736             8388608             7805.25             7805.25              206.35              206.35
          1610612736            16777216             8717.46             8717.46              184.76              184.76
          1610612736            33554432            12224.64            12224.64              131.75              131.75
          1610612736            67108864            12211.66            12211.66              131.89              131.89
          3221225472               65536            48471.76            48471.76               66.46               66.46
          3221225472              131072            30728.23            30728.23              104.83              104.83
          3221225472              262144            22278.05            22278.05              144.59              144.59
          3221225472              524288            16202.03            16202.03              198.82              198.82
          3221225472             1048576            15398.24            15398.24              209.19              209.19
          3221225472             2097152            14854.43            14854.43              216.85              216.85
          3221225472             4194304            14557.26            14557.26              221.28              221.28
          3221225472             8388608            14911.16            14911.16              216.03              216.03
          3221225472            16777216            15785.98            15785.98              204.06              204.06
          3221225472            33554432            17250.75            17250.75              186.73              186.73
          3221225472            67108864            24356.09            24356.09              132.26              132.26

##################################################### ReduceScatter #####################################################
nranks=16
k=3, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=True
nblocks=84, n_parallel_sm_blocks=2, n_parallel_reduce_blocks=None
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_coll_re_synced.cu::pipeline_reduceScatter_coll_re_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
                3072               65536               69.64               69.64                0.04                0.04
                3072              131072               69.47               69.47                0.04                0.04
                3072              262144               69.68               69.68                0.04                0.04
                3072              524288               70.64               70.64                0.04                0.04
                3072             1048576               69.94               69.94                0.04                0.04
                3072             2097152               69.56               69.56                0.04                0.04
                3072             4194304               69.54               69.54                0.04                0.04
                3072             8388608               69.56               69.56                0.04                0.04
                3072            16777216               69.23               69.23                0.04                0.04
                3072            33554432               69.64               69.64                0.04                0.04
                3072            67108864               69.13               69.13                0.04                0.04
                6144               65536               69.47               69.47                0.09                0.09
                6144              131072               69.59               69.59                0.09                0.09
                6144              262144               70.04               70.04                0.09                0.09
                6144              524288               69.58               69.58                0.09                0.09
                6144             1048576               69.71               69.71                0.09                0.09
                6144             2097152               69.73               69.73                0.09                0.09
                6144             4194304               70.11               70.11                0.09                0.09
                6144             8388608               69.71               69.71                0.09                0.09
                6144            16777216               69.93               69.93                0.09                0.09
                6144            33554432               70.18               70.18                0.09                0.09
                6144            67108864               69.59               69.59                0.09                0.09
               12288               65536               70.12               70.12                0.18                0.18
               12288              131072               69.68               69.68                0.18                0.18
               12288              262144               69.73               69.73                0.18                0.18
               12288              524288               69.57               69.57                0.18                0.18
               12288             1048576               69.75               69.75                0.18                0.18
               12288             2097152               69.94               69.94                0.18                0.18
               12288             4194304               69.91               69.91                0.18                0.18
               12288             8388608               70.35               70.35                0.17                0.17
               12288            16777216               70.10               70.10                0.18                0.18
               12288            33554432               70.27               70.27                0.17                0.17
               12288            67108864               69.95               69.95                0.18                0.18
               24576               65536               69.90               69.90                0.35                0.35
               24576              131072               69.95               69.95                0.35                0.35
               24576              262144               69.67               69.67                0.35                0.35
               24576              524288               69.69               69.69                0.35                0.35
               24576             1048576               70.02               70.02                0.35                0.35
               24576             2097152               69.96               69.96                0.35                0.35
               24576             4194304               70.14               70.14                0.35                0.35
               24576             8388608               70.15               70.15                0.35                0.35
               24576            16777216               70.22               70.22                0.35                0.35
               24576            33554432               69.81               69.81                0.35                0.35
               24576            67108864               70.38               70.38                0.35                0.35
               49152               65536               70.16               70.16                0.70                0.70
               49152              131072               70.49               70.49                0.70                0.70
               49152              262144               70.08               70.08                0.70                0.70
               49152              524288               70.32               70.32                0.70                0.70
               49152             1048576               69.77               69.77                0.70                0.70
               49152             2097152               70.29               70.29                0.70                0.70
               49152             4194304               70.23               70.23                0.70                0.70
               49152             8388608               70.29               70.29                0.70                0.70
               49152            16777216               69.92               69.92                0.70                0.70
               49152            33554432               74.81               74.81                0.66                0.66
               49152            67108864               70.79               70.79                0.69                0.69
               98304               65536               70.23               70.23                1.40                1.40
               98304              131072               70.42               70.42                1.40                1.40
               98304              262144               70.23               70.23                1.40                1.40
               98304              524288               70.57               70.57                1.39                1.39
               98304             1048576               70.33               70.33                1.40                1.40
               98304             2097152               70.15               70.15                1.40                1.40
               98304             4194304               70.31               70.31                1.40                1.40
               98304             8388608               70.18               70.18                1.40                1.40
               98304            16777216               70.32               70.32                1.40                1.40
               98304            33554432               70.44               70.44                1.40                1.40
               98304            67108864               70.22               70.22                1.40                1.40
              196608               65536               72.83               72.83                2.70                2.70
              196608              131072               73.18               73.18                2.69                2.69
              196608              262144               73.03               73.03                2.69                2.69
              196608              524288               73.12               73.12                2.69                2.69
              196608             1048576               73.03               73.03                2.69                2.69
              196608             2097152               73.30               73.30                2.68                2.68
              196608             4194304               73.21               73.21                2.69                2.69
              196608             8388608               73.11               73.11                2.69                2.69
              196608            16777216               73.44               73.44                2.68                2.68
              196608            33554432               73.09               73.09                2.69                2.69
              196608            67108864               73.11               73.11                2.69                2.69
              393216               65536               75.17               75.17                5.23                5.23
              393216              131072               75.07               75.07                5.24                5.24
              393216              262144               75.40               75.40                5.22                5.22
              393216              524288               74.81               74.81                5.26                5.26
              393216             1048576               74.96               74.96                5.25                5.25
              393216             2097152               74.97               74.97                5.25                5.25
              393216             4194304               75.17               75.17                5.23                5.23
              393216             8388608               74.91               74.91                5.25                5.25
              393216            16777216               74.96               74.96                5.25                5.25
              393216            33554432               74.85               74.85                5.25                5.25
              393216            67108864               74.51               74.51                5.28                5.28
              786432               65536               79.63               79.63                9.88                9.88
              786432              131072               79.79               79.79                9.86                9.86
              786432              262144               79.48               79.48                9.89                9.89
              786432              524288               79.68               79.68                9.87                9.87
              786432             1048576               79.81               79.81                9.85                9.85
              786432             2097152               79.68               79.68                9.87                9.87
              786432             4194304               79.91               79.91                9.84                9.84
              786432             8388608               80.32               80.32                9.79                9.79
              786432            16777216               80.34               80.34                9.79                9.79
              786432            33554432               80.45               80.45                9.78                9.78
              786432            67108864               80.10               80.10                9.82                9.82
             1572864               65536               88.00               88.00               17.87               17.87
             1572864              131072               87.06               87.06               18.07               18.07
             1572864              262144               86.74               86.74               18.13               18.13
             1572864              524288               86.78               86.78               18.12               18.12
             1572864             1048576               87.14               87.14               18.05               18.05
             1572864             2097152               87.54               87.54               17.97               17.97
             1572864             4194304               87.05               87.05               18.07               18.07
             1572864             8388608               86.97               86.97               18.09               18.09
             1572864            16777216               87.45               87.45               17.99               17.99
             1572864            33554432               87.99               87.99               17.88               17.88
             1572864            67108864               87.14               87.14               18.05               18.05
             3145728               65536              102.78              102.78               30.61               30.61
             3145728              131072              104.61              104.61               30.07               30.07
             3145728              262144              103.43              103.43               30.41               30.41
             3145728              524288              103.55              103.55               30.38               30.38
             3145728             1048576              102.98              102.98               30.55               30.55
             3145728             2097152              103.10              103.10               30.51               30.51
             3145728             4194304              103.13              103.13               30.50               30.50
             3145728             8388608              103.28              103.28               30.46               30.46
             3145728            16777216              103.65              103.65               30.35               30.35
             3145728            33554432              103.51              103.51               30.39               30.39
             3145728            67108864              103.36              103.36               30.43               30.43
             6291456               65536              146.73              146.73               42.88               42.88
             6291456              131072              133.55              133.55               47.11               47.11
             6291456              262144              132.80              132.80               47.37               47.37
             6291456              524288              133.06              133.06               47.28               47.28
             6291456             1048576              130.36              130.36               48.26               48.26
             6291456             2097152              129.99              129.99               48.40               48.40
             6291456             4194304              131.15              131.15               47.97               47.97
             6291456             8388608              131.35              131.35               47.90               47.90
             6291456            16777216              131.27              131.27               47.93               47.93
             6291456            33554432              135.44              135.44               46.45               46.45
             6291456            67108864              132.86              132.86               47.35               47.35
            12582912               65536              236.28              236.28               53.25               53.25
            12582912              131072              187.62              187.62               67.07               67.07
            12582912              262144              185.02              185.02               68.01               68.01
            12582912              524288              184.12              184.12               68.34               68.34
            12582912             1048576              182.41              182.41               68.98               68.98
            12582912             2097152              181.20              181.20               69.44               69.44
            12582912             4194304              178.45              178.45               70.51               70.51
            12582912             8388608              181.88              181.88               69.18               69.18
            12582912            16777216              182.14              182.14               69.08               69.08
            12582912            33554432              182.73              182.73               68.86               68.86
            12582912            67108864              181.72              181.72               69.24               69.24
            25165824               65536              417.43              417.43               60.29               60.29
            25165824              131072              302.01              302.01               83.33               83.33
            25165824              262144              260.13              260.13               96.74               96.74
            25165824              524288              273.47              273.47               92.02               92.02
            25165824             1048576              269.79              269.79               93.28               93.28
            25165824             2097152              266.41              266.41               94.46               94.46
            25165824             4194304              272.14              272.14               92.47               92.47
            25165824             8388608              271.59              271.59               92.66               92.66
            25165824            16777216              271.82              271.82               92.58               92.58
            25165824            33554432              271.20              271.20               92.80               92.80
            25165824            67108864              274.29              274.29               91.75               91.75
            50331648               65536              782.43              782.43               64.33               64.33
            50331648              131072              539.36              539.36               93.32               93.32
            50331648              262144              426.81              426.81              117.92              117.92
            50331648              524288              386.68              386.68              130.16              130.16
            50331648             1048576              447.38              447.38              112.50              112.50
            50331648             2097152              446.32              446.32              112.77              112.77
            50331648             4194304              446.45              446.45              112.74              112.74
            50331648             8388608              449.86              449.86              111.88              111.88
            50331648            16777216              441.26              441.26              114.06              114.06
            50331648            33554432              446.37              446.37              112.76              112.76
            50331648            67108864              446.40              446.40              112.75              112.75
           100663296               65536             1534.12             1534.12               65.62               65.62
           100663296              131072             1011.69             1011.69               99.50               99.50
           100663296              262144              754.43              754.43              133.43              133.43
           100663296              524288              628.97              628.97              160.04              160.04
           100663296             1048576              656.55              656.55              153.32              153.32
           100663296             2097152              803.96              803.96              125.21              125.21
           100663296             4194304              809.85              809.85              124.30              124.30
           100663296             8388608              811.88              811.88              123.99              123.99
           100663296            16777216              804.89              804.89              125.06              125.06
           100663296            33554432              806.85              806.85              124.76              124.76
           100663296            67108864              804.08              804.08              125.19              125.19
           201326592               65536             3053.28             3053.28               65.94               65.94
           201326592              131072             1960.02             1960.02              102.72              102.72
           201326592              262144             1439.69             1439.69              139.84              139.84
           201326592              524288             1137.86             1137.86              176.93              176.93
           201326592             1048576             1099.46             1099.46              183.11              183.11
           201326592             2097152             1159.87             1159.87              173.58              173.58
           201326592             4194304             1522.41             1522.41              132.24              132.24
           201326592             8388608             1522.42             1522.42              132.24              132.24
           201326592            16777216             1538.03             1538.03              130.90              130.90
           201326592            33554432             1532.63             1532.63              131.36              131.36
           201326592            67108864             1533.69             1533.69              131.27              131.27
           402653184               65536             6001.55             6001.55               67.09               67.09
           402653184              131072             3981.97             3981.97              101.12              101.12
           402653184              262144             2795.12             2795.12              144.06              144.06
           402653184              524288             2152.27             2152.27              187.08              187.08
           402653184             1048576             2060.32             2060.32              195.43              195.43
           402653184             2097152             2085.60             2085.60              193.06              193.06
           402653184             4194304             2202.83             2202.83              182.79              182.79
           402653184             8388608             2967.99             2967.99              135.67              135.67
           402653184            16777216             2971.01             2971.01              135.53              135.53
           402653184            33554432             2965.62             2965.62              135.77              135.77
           402653184            67108864             2962.89             2962.89              135.90              135.90
           805306368               65536            11895.08            11895.08               67.70               67.70
           805306368              131072             7867.36             7867.36              102.36              102.36
           805306368              262144             5739.29             5739.29              140.31              140.31
           805306368              524288             4142.22             4142.22              194.41              194.41
           805306368             1048576             3975.06             3975.06              202.59              202.59
           805306368             2097152             3888.66             3888.66              207.09              207.09
           805306368             4194304             3999.96             3999.96              201.33              201.33
           805306368             8388608             4266.58             4266.58              188.75              188.75
           805306368            16777216             5842.78             5842.78              137.83              137.83
           805306368            33554432             5838.80             5838.80              137.92              137.92
           805306368            67108864             5842.43             5842.43              137.84              137.84
          1610612736               65536            24196.57            24196.57               66.56               66.56
          1610612736              131072            15332.27            15332.27              105.05              105.05
          1610612736              262144            11201.22            11201.22              143.79              143.79
          1610612736              524288             8211.64             8211.64              196.14              196.14
          1610612736             1048576             7907.28             7907.28              203.69              203.69
          1610612736             2097152             7571.48             7571.48              212.72              212.72
          1610612736             4194304             7551.60             7551.60              213.28              213.28
          1610612736             8388608             7703.92             7703.92              209.06              209.06
          1610612736            16777216             8447.55             8447.55              190.66              190.66
          1610612736            33554432            11567.48            11567.48              139.24              139.24
          1610612736            67108864            11593.89            11593.89              138.92              138.92
          3221225472               65536            48630.37            48630.37               66.24               66.24
          3221225472              131072            30729.75            30729.75              104.82              104.82
          3221225472              262144            22390.16            22390.16              143.87              143.87
          3221225472              524288            16324.70            16324.70              197.32              197.32
          3221225472             1048576            15757.14            15757.14              204.43              204.43
          3221225472             2097152            15078.54            15078.54              213.63              213.63
          3221225472             4194304            14744.93            14744.93              218.46              218.46
          3221225472             8388608            14858.37            14858.37              216.80              216.80
          3221225472            16777216            15632.20            15632.20              206.06              206.06
          3221225472            33554432            16775.31            16775.31              192.02              192.02
          3221225472            67108864            23095.49            23095.49              139.47              139.47

##################################################### ReduceScatter #####################################################
nranks=16
k=4, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=True
nblocks=56, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=None
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_coll_re_synced.cu::pipeline_reduceScatter_coll_re_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
                3072               65536               82.35               82.35                0.04                0.04
                3072              131072               82.05               82.05                0.04                0.04
                3072              262144               82.26               82.26                0.04                0.04
                3072              524288               82.69               82.69                0.04                0.04
                3072             1048576               82.74               82.74                0.04                0.04
                3072             2097152               83.02               83.02                0.04                0.04
                3072             4194304               82.80               82.80                0.04                0.04
                3072             8388608               82.48               82.48                0.04                0.04
                3072            16777216               82.87               82.87                0.04                0.04
                3072            33554432               83.01               83.01                0.04                0.04
                3072            67108864               82.80               82.80                0.04                0.04
                6144               65536               82.91               82.91                0.07                0.07
                6144              131072               82.67               82.67                0.07                0.07
                6144              262144               82.96               82.96                0.07                0.07
                6144              524288               82.57               82.57                0.07                0.07
                6144             1048576               82.55               82.55                0.07                0.07
                6144             2097152               82.82               82.82                0.07                0.07
                6144             4194304               83.14               83.14                0.07                0.07
                6144             8388608               82.68               82.68                0.07                0.07
                6144            16777216               82.52               82.52                0.07                0.07
                6144            33554432               82.78               82.78                0.07                0.07
                6144            67108864               83.18               83.18                0.07                0.07
               12288               65536               83.87               83.87                0.15                0.15
               12288              131072               83.02               83.02                0.15                0.15
               12288              262144               83.58               83.58                0.15                0.15
