AG_tree_file=symmetric/sym_split2_IB20_NV300_bw_k_1_320
RS_tree_file=symmetric/sym_split_IB20_NV300_bw_k_1_320
##################################################### ReduceScatter #####################################################
nranks=16
k=1, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=False
nblocks=16, n_parallel_sm_blocks=1
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_hack.cu::pipeline_reduceScatter_hack_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
             1572864             1048576              132.67              132.67               11.86               11.86
             1572864             2097152              132.23              132.23               11.89               11.89
             1572864             4194304              132.39              132.39               11.88               11.88
             3145728               65536              163.60              163.60               19.23               19.23
             3145728              131072              150.11              150.11               20.96               20.96
             3145728              262144              150.13              150.13               20.95               20.95
             3145728              524288              149.70              149.70               21.01               21.01
             3145728             1048576              152.37              152.37               20.65               20.65
             3145728             2097152              149.93              149.93               20.98               20.98
             3145728             4194304              150.23              150.23               20.94               20.94
             6291456               65536              199.50              199.50               31.54               31.54
             6291456              131072              192.04              192.04               32.76               32.76
             6291456              262144              188.82              188.82               33.32               33.32
             6291456              524288              186.85              186.85               33.67               33.67
             6291456             1048576              188.87              188.87               33.31               33.31
             6291456             2097152              188.01              188.01               33.46               33.46
             6291456             4194304              188.43              188.43               33.39               33.39
            12582912               65536              292.71              292.71               42.99               42.99
            12582912              131072              244.35              244.35               51.50               51.50
            12582912              262144              252.17              252.17               49.90               49.90
            12582912              524288              256.11              256.11               49.13               49.13
            12582912             1048576              254.60              254.60               49.42               49.42
            12582912             2097152              254.12              254.12               49.52               49.52
            12582912             4194304              257.14              257.14               48.93               48.93
            25165824               65536              474.84              474.84               53.00               53.00
            25165824              131072              369.97              369.97               68.02               68.02
            25165824              262144              331.84              331.84               75.84               75.84
            25165824              524288              355.17              355.17               70.85               70.85
            25165824             1048576              399.97              399.97               62.92               62.92
            25165824             2097152              398.68              398.68               63.12               63.12
            25165824             4194304              398.65              398.65               63.13               63.13
            50331648               65536              841.58              841.58               59.81               59.81
            50331648              131072              610.72              610.72               82.41               82.41
            50331648              262144              529.89              529.89               94.99               94.99
            50331648              524288              497.29              497.29              101.21              101.21
            50331648             1048576              560.78              560.78               89.75               89.75
            50331648             2097152              693.56              693.56               72.57               72.57
            50331648             4194304              693.57              693.57               72.57               72.57
           100663296               65536             1588.61             1588.61               63.37               63.37
           100663296              131072             1094.21             1094.21               92.00               92.00
           100663296              262144              880.75              880.75              114.29              114.29
           100663296              524288              793.25              793.25              126.90              126.90
           100663296             1048576              839.73              839.73              119.88              119.88
           100663296             2097152              995.52              995.52              101.12              101.12
           100663296             4194304             1432.16             1432.16               70.29               70.29
           201326592               65536             3042.22             3042.22               66.18               66.18
           201326592              131072             2075.77             2075.77               96.99               96.99
           201326592              262144             1593.44             1593.44              126.35              126.35
           201326592              524288             1358.58             1358.58              148.19              148.19
           201326592             1048576             1362.74             1362.74              147.74              147.74
           201326592             2097152             1593.94             1593.94              126.31              126.31
           201326592             4194304             2050.16             2050.16               98.20               98.20
           402653184               65536             5947.17             5947.17               67.71               67.71
           402653184              131072             3967.18             3967.18              101.50              101.50
           402653184              262144             2973.51             2973.51              135.41              135.41
           402653184              524288             2417.47             2417.47              166.56              166.56
           402653184             1048576             2296.04             2296.04              175.37              175.37
           402653184             2097152             2514.32             2514.32              160.14              160.14
           402653184             4194304             3028.29             3028.29              132.96              132.96
           805306368               65536            11917.30            11917.30               67.57               67.57
           805306368              131072             7789.71             7789.71              103.38              103.38
           805306368              262144             5734.22             5734.22              140.44              140.44
           805306368              524288             4419.45             4419.45              182.22              182.22
           805306368             1048576             3937.42             3937.42              204.53              204.53
           805306368             2097152             4158.55             4158.55              193.65              193.65
           805306368             4194304             4796.94             4796.94              167.88              167.88
          1610612736               65536            24137.40            24137.40               66.73               66.73
          1610612736              131072            15664.48            15664.48              102.82              102.82
          1610612736              262144            11228.33            11228.33              143.44              143.44
          1610612736              524288             8499.68             8499.68              189.49              189.49
          1610612736             1048576             7341.87             7341.87              219.37              219.37
          1610612736             2097152             7602.38             7602.38              211.86              211.86
          1610612736             4194304             8047.68             8047.68              200.13              200.13
          3221225472               65536            48471.88            48471.88               66.46               66.46
          3221225472              131072            31514.47            31514.47              102.21              102.21
          3221225472              262144            22423.32            22423.32              143.66              143.66
          3221225472              524288            16618.27            16618.27              193.84              193.84
          3221225472             1048576            14580.15            14580.15              220.93              220.93
          3221225472             2097152            14683.56            14683.56              219.38              219.38
          3221225472             4194304            15169.55            15169.55              212.35              212.35

##################################################### ReduceScatter #####################################################
nranks=16
k=2, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=False
nblocks=88, n_parallel_sm_blocks=3
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_hack.cu::pipeline_reduceScatter_hack_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
                3072               65536              116.08              116.08                0.03                0.03
                3072              131072              115.34              115.34                0.03                0.03
                3072              262144              115.76              115.76                0.03                0.03
                3072              524288              115.34              115.34                0.03                0.03
                3072             1048576              115.48              115.48                0.03                0.03
                3072             2097152              115.51              115.51                0.03                0.03
                3072             4194304              115.95              115.95                0.03                0.03
                6144               65536              115.10              115.10                0.05                0.05
                6144              131072              115.15              115.15                0.05                0.05
                6144              262144              115.52              115.52                0.05                0.05
                6144              524288              115.06              115.06                0.05                0.05
                6144             1048576              114.91              114.91                0.05                0.05
                6144             2097152              115.18              115.18                0.05                0.05
                6144             4194304              115.65              115.65                0.05                0.05
               12288               65536              114.34              114.34                0.11                0.11
               12288              131072              114.63              114.63                0.11                0.11
               12288              262144              114.75              114.75                0.11                0.11
               12288              524288              115.58              115.58                0.11                0.11
               12288             1048576              115.51              115.51                0.11                0.11
               12288             2097152              114.98              114.98                0.11                0.11
               12288             4194304              115.14              115.14                0.11                0.11
               24576               65536              114.12              114.12                0.22                0.22
               24576              131072              114.10              114.10                0.22                0.22
               24576              262144              113.98              113.98                0.22                0.22
               24576              524288              113.64              113.64                0.22                0.22
               24576             1048576              113.90              113.90                0.22                0.22
               24576             2097152              114.24              114.24                0.22                0.22
               24576             4194304              114.50              114.50                0.21                0.21
               49152               65536              113.74              113.74                0.43                0.43
               49152              131072              113.83              113.83                0.43                0.43
               49152              262144              113.87              113.87                0.43                0.43
               49152              524288              114.08              114.08                0.43                0.43
               49152             1048576              114.03              114.03                0.43                0.43
               49152             2097152              113.82              113.82                0.43                0.43
               49152             4194304              113.81              113.81                0.43                0.43
               98304               65536              114.36              114.36                0.86                0.86
               98304              131072              114.59              114.59                0.86                0.86
               98304              262144              114.61              114.61                0.86                0.86
               98304              524288              114.33              114.33                0.86                0.86
               98304             1048576              117.45              117.45                0.84                0.84
               98304             2097152              114.26              114.26                0.86                0.86
               98304             4194304              114.46              114.46                0.86                0.86
              196608               65536              116.62              116.62                1.69                1.69
              196608              131072              116.47              116.47                1.69                1.69
              196608              262144              116.75              116.75                1.68                1.68
              196608              524288              116.42              116.42                1.69                1.69
              196608             1048576              116.62              116.62                1.69                1.69
              196608             2097152              116.76              116.76                1.68                1.68
              196608             4194304              116.96              116.96                1.68                1.68
              393216               65536              119.46              119.46                3.29                3.29
              393216              131072              119.39              119.39                3.29                3.29
              393216              262144              119.56              119.56                3.29                3.29
              393216              524288              119.38              119.38                3.29                3.29
              393216             1048576              119.59              119.59                3.29                3.29
              393216             2097152              119.20              119.20                3.30                3.30
              393216             4194304              119.62              119.62                3.29                3.29
              786432               65536              122.64              122.64                6.41                6.41
              786432              131072              122.69              122.69                6.41                6.41
              786432              262144              122.42              122.42                6.42                6.42
              786432              524288              122.38              122.38                6.43                6.43
              786432             1048576              122.50              122.50                6.42                6.42
              786432             2097152              122.73              122.73                6.41                6.41
              786432             4194304              122.61              122.61                6.41                6.41
             1572864               65536              128.54              128.54               12.24               12.24
             1572864              131072              128.20              128.20               12.27               12.27
             1572864              262144              128.02              128.02               12.29               12.29
             1572864              524288              128.67              128.67               12.22               12.22
             1572864             1048576              128.98              128.98               12.19               12.19
             1572864             2097152              128.27              128.27               12.26               12.26
             1572864             4194304              128.20              128.20               12.27               12.27
             3145728               65536              163.15              163.15               19.28               19.28
             3145728              131072              144.47              144.47               21.77               21.77
             3145728              262144              143.71              143.71               21.89               21.89
             3145728              524288              143.72              143.72               21.89               21.89
             3145728             1048576              144.29              144.29               21.80               21.80
             3145728             2097152              145.95              145.95               21.55               21.55
             3145728             4194304              143.83              143.83               21.87               21.87
             6291456               65536              199.32              199.32               31.56               31.56
             6291456              131072              186.19              186.19               33.79               33.79
             6291456              262144              176.73              176.73               35.60               35.60
             6291456              524288              175.80              175.80               35.79               35.79
             6291456             1048576              179.16              179.16               35.12               35.12
             6291456             2097152              178.22              178.22               35.30               35.30
             6291456             4194304              179.30              179.30               35.09               35.09
            12582912               65536              294.41              294.41               42.74               42.74
            12582912              131072              239.81              239.81               52.47               52.47
            12582912              262144              238.71              238.71               52.71               52.71
            12582912              524288              236.20              236.20               53.27               53.27
            12582912             1048576              237.04              237.04               53.08               53.08
            12582912             2097152              234.29              234.29               53.71               53.71
            12582912             4194304              234.50              234.50               53.66               53.66
            25165824               65536              477.03              477.03               52.76               52.76
            25165824              131072              366.99              366.99               68.57               68.57
            25165824              262144              328.74              328.74               76.55               76.55
            25165824              524288              339.81              339.81               74.06               74.06
            25165824             1048576              370.83              370.83               67.86               67.86
            25165824             2097152              366.66              366.66               68.63               68.63
            25165824             4194304              360.09              360.09               69.89               69.89
            50331648               65536              841.45              841.45               59.82               59.82
            50331648              131072              608.73              608.73               82.68               82.68
            50331648              262144              519.53              519.53               96.88               96.88
            50331648              524288              488.77              488.77              102.98              102.98
            50331648             1048576              525.67              525.67               95.75               95.75
            50331648             2097152              638.10              638.10               78.88               78.88
            50331648             4194304              627.02              627.02               80.27               80.27
           100663296               65536             1585.03             1585.03               63.51               63.51
           100663296              131072             1090.79             1090.79               92.29               92.29
           100663296              262144              885.38              885.38              113.69              113.69
           100663296              524288              787.94              787.94              127.76              127.76
           100663296             1048576              822.89              822.89              122.33              122.33
           100663296             2097152              898.96              898.96              111.98              111.98
           100663296             4194304             1250.13             1250.13               80.52               80.52
           201326592               65536             3050.25             3050.25               66.00               66.00
           201326592              131072             2065.68             2065.68               97.46               97.46
           201326592              262144             1582.64             1582.64              127.21              127.21
           201326592              524288             1356.77             1356.77              148.39              148.39
           201326592             1048576             1355.13             1355.13              148.57              148.57
           201326592             2097152             1522.37             1522.37              132.25              132.25
           201326592             4194304             1754.02             1754.02              114.78              114.78
           402653184               65536             5982.73             5982.73               67.30               67.30
           402653184              131072             3957.41             3957.41              101.75              101.75
           402653184              262144             2971.81             2971.81              135.49              135.49
           402653184              524288             2404.45             2404.45              167.46              167.46
           402653184             1048576             2300.32             2300.32              175.04              175.04
           402653184             2097152             2470.01             2470.01              163.02              163.02
           402653184             4194304             2880.73             2880.73              139.77              139.77
           805306368               65536            12007.40            12007.40               67.07               67.07
           805306368              131072             7775.80             7775.80              103.57              103.57
           805306368              262144             5717.88             5717.88              140.84              140.84
           805306368              524288             4435.27             4435.27              181.57              181.57
           805306368             1048576             3956.54             3956.54              203.54              203.54
           805306368             2097152             4138.52             4138.52              194.59              194.59
           805306368             4194304             4694.48             4694.48              171.54              171.54
          1610612736               65536            24268.19            24268.19               66.37               66.37
          1610612736              131072            15732.09            15732.09              102.38              102.38
          1610612736              262144            11241.42            11241.42              143.27              143.27
          1610612736              524288             8488.30             8488.30              189.74              189.74
          1610612736             1048576             7167.60             7167.60              224.71              224.71
          1610612736             2097152             7351.88             7351.88              219.07              219.07
          1610612736             4194304             7889.88             7889.88              204.14              204.14
          3221225472               65536            48568.03            48568.03               66.32               66.32
          3221225472              131072            31637.19            31637.19              101.82              101.82
          3221225472              262144            22548.51            22548.51              142.86              142.86
          3221225472              524288            16613.49            16613.49              193.89              193.89
          3221225472             1048576            14106.70            14106.70              228.35              228.35
          3221225472             2097152            14236.96            14236.96              226.26              226.26
          3221225472             4194304            14689.42            14689.42              219.29              219.29

ThreadBlockLimitException: nblocks=116, ninstance=2, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=116, ninstance=2, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=116, ninstance=2, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=116, ninstance=2, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=116, ninstance=2, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=116, ninstance=2, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=116, ninstance=2, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=116, ninstance=2, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=116, ninstance=2, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=116, ninstance=2, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=116, ninstance=2, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=116, ninstance=2, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=116, ninstance=2, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=116, ninstance=2, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=116, ninstance=2, n_parallel_sm_blocks=4
ThreadBlockLimitException: nblocks=116, ninstance=2, n_parallel_sm_blocks=4

ThreadBlockLimitException: nblocks=172, ninstance=2, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=172, ninstance=2, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=172, ninstance=2, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=172, ninstance=2, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=172, ninstance=2, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=172, ninstance=2, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=172, ninstance=2, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=172, ninstance=2, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=172, ninstance=2, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=172, ninstance=2, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=172, ninstance=2, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=172, ninstance=2, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=172, ninstance=2, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=172, ninstance=2, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=172, ninstance=2, n_parallel_sm_blocks=6
ThreadBlockLimitException: nblocks=172, ninstance=2, n_parallel_sm_blocks=6

ThreadBlockLimitException: nblocks=228, ninstance=2, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=228, ninstance=2, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=228, ninstance=2, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=228, ninstance=2, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=228, ninstance=2, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=228, ninstance=2, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=228, ninstance=2, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=228, ninstance=2, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=228, ninstance=2, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=228, ninstance=2, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=228, ninstance=2, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=228, ninstance=2, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=228, ninstance=2, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=228, ninstance=2, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=228, ninstance=2, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=228, ninstance=2, n_parallel_sm_blocks=8

##################################################### ReduceScatter #####################################################
nranks=16
k=3, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=False
nblocks=48, n_parallel_sm_blocks=1
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_hack.cu::pipeline_reduceScatter_hack_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
                3072               65536              124.08              124.08                0.02                0.02
                3072              131072              125.74              125.74                0.02                0.02
                3072              262144              123.51              123.51                0.02                0.02
                3072              524288              123.20              123.20                0.02                0.02
                3072             1048576              122.31              122.31                0.03                0.03
                3072             2097152              121.20              121.20                0.03                0.03
                3072             4194304              120.16              120.16                0.03                0.03
                6144               65536              119.27              119.27                0.05                0.05
                6144              131072              117.36              117.36                0.05                0.05
                6144              262144              116.38              116.38                0.05                0.05
                6144              524288              114.50              114.50                0.05                0.05
                6144             1048576              114.11              114.11                0.05                0.05
                6144             2097152              114.08              114.08                0.05                0.05
                6144             4194304              113.74              113.74                0.05                0.05
               12288               65536              112.70              112.70                0.11                0.11
               12288              131072              112.52              112.52                0.11                0.11
               12288              262144              112.65              112.65                0.11                0.11
               12288              524288              112.94              112.94                0.11                0.11
               12288             1048576              112.82              112.82                0.11                0.11
               12288             2097152              112.91              112.91                0.11                0.11
               12288             4194304              112.90              112.90                0.11                0.11
               24576               65536              112.34              112.34                0.22                0.22
               24576              131072              112.47              112.47                0.22                0.22
               24576              262144              112.82              112.82                0.22                0.22
               24576              524288              112.65              112.65                0.22                0.22
               24576             1048576              112.41              112.41                0.22                0.22
               24576             2097152              112.74              112.74                0.22                0.22
               24576             4194304              112.81              112.81                0.22                0.22
               49152               65536              112.69              112.69                0.44                0.44
               49152              131072              112.51              112.51                0.44                0.44
               49152              262144              112.51              112.51                0.44                0.44
               49152              524288              112.59              112.59                0.44                0.44
               49152             1048576              112.28              112.28                0.44                0.44
               49152             2097152              112.45              112.45                0.44                0.44
               49152             4194304              112.86              112.86                0.44                0.44
               98304               65536              112.45              112.45                0.87                0.87
               98304              131072              112.77              112.77                0.87                0.87
               98304              262144              112.93              112.93                0.87                0.87
               98304              524288              113.79              113.79                0.86                0.86
               98304             1048576              112.53              112.53                0.87                0.87
               98304             2097152              113.17              113.17                0.87                0.87
               98304             4194304              112.61              112.61                0.87                0.87
              196608               65536              116.32              116.32                1.69                1.69
              196608              131072              117.01              117.01                1.68                1.68
              196608              262144              116.64              116.64                1.69                1.69
              196608              524288              116.76              116.76                1.68                1.68
              196608             1048576              116.46              116.46                1.69                1.69
              196608             2097152              116.38              116.38                1.69                1.69
              196608             4194304              116.53              116.53                1.69                1.69
              393216               65536              118.44              118.44                3.32                3.32
              393216              131072              118.37              118.37                3.32                3.32
              393216              262144              118.34              118.34                3.32                3.32
              393216              524288              119.34              119.34                3.30                3.30
              393216             1048576              118.46              118.46                3.32                3.32
              393216             2097152              118.59              118.59                3.32                3.32
              393216             4194304              118.30              118.30                3.32                3.32
              786432               65536              121.66              121.66                6.46                6.46
              786432              131072              121.96              121.96                6.45                6.45
              786432              262144              121.88              121.88                6.45                6.45
              786432              524288              121.56              121.56                6.47                6.47
              786432             1048576              121.50              121.50                6.47                6.47
              786432             2097152              121.53              121.53                6.47                6.47
              786432             4194304              121.67              121.67                6.46                6.46
             1572864               65536              133.68              133.68               11.77               11.77
             1572864              131072              134.07              134.07               11.73               11.73
             1572864              262144              133.68              133.68               11.77               11.77
             1572864              524288              134.24              134.24               11.72               11.72
             1572864             1048576              133.91              133.91               11.75               11.75
             1572864             2097152              133.85              133.85               11.75               11.75
             1572864             4194304              133.58              133.58               11.77               11.77
             3145728               65536              155.44              155.44               20.24               20.24
             3145728              131072              154.88              154.88               20.31               20.31
             3145728              262144              155.07              155.07               20.29               20.29
             3145728              524288              155.20              155.20               20.27               20.27
             3145728             1048576              156.43              156.43               20.11               20.11
             3145728             2097152              156.35              156.35               20.12               20.12
             3145728             4194304              155.15              155.15               20.28               20.28
             6291456               65536              202.61              202.61               31.05               31.05
             6291456              131072              199.25              199.25               31.58               31.58
             6291456              262144              199.83              199.83               31.48               31.48
             6291456              524288              198.98              198.98               31.62               31.62
             6291456             1048576              199.80              199.80               31.49               31.49
             6291456             2097152              198.44              198.44               31.70               31.70
             6291456             4194304              197.94              197.94               31.78               31.78
            12582912               65536              298.93              298.93               42.09               42.09
            12582912              131072              260.07              260.07               48.38               48.38
            12582912              262144              278.82              278.82               45.13               45.13
            12582912              524288              279.76              279.76               44.98               44.98
            12582912             1048576              279.88              279.88               44.96               44.96
            12582912             2097152              279.10              279.10               45.08               45.08
            12582912             4194304              280.21              280.21               44.91               44.91
            25165824               65536              484.64              484.64               51.93               51.93
            25165824              131072              387.13              387.13               65.01               65.01
            25165824              262144              373.00              373.00               67.47               67.47
            25165824              524288              430.32              430.32               58.48               58.48
            25165824             1048576              429.77              429.77               58.56               58.56
            25165824             2097152              429.41              429.41               58.60               58.60
            25165824             4194304              429.94              429.94               58.53               58.53
            50331648               65536              848.02              848.02               59.35               59.35
            50331648              131072              639.77              639.77               78.67               78.67
            50331648              262144              563.83              563.83               89.27               89.27
            50331648              524288              576.49              576.49               87.31               87.31
            50331648             1048576              751.77              751.77               66.95               66.95
            50331648             2097152              751.13              751.13               67.01               67.01
            50331648             4194304              751.85              751.85               66.94               66.94
           100663296               65536             1590.26             1590.26               63.30               63.30
           100663296              131072             1127.35             1127.35               89.29               89.29
